componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1220,1341,BRC0840B,Nome não encontrado
Energia,kcal,289,317,BRC0840B,Nome não encontrado
Umidade,g,"32,8","36,1",BRC0840B,Nome não encontrado
Carboidrato total,g,"51,6","56,8",BRC0840B,Nome não encontrado
Carboidrato disponível,g,"51,5","56,6",BRC0840B,Nome não encontrado
Proteína,g,"9,26","10,2",BRC0840B,Nome não encontrado
Lipídios,g,"5,03","5,53",BRC0840B,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0840B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0840B,Nome não encontrado
Cinzas,g,"1,25","1,38",BRC0840B,Nome não encontrado
Colesterol,mg,"27,1","29,8",BRC0840B,Nome não encontrado
Ácidos graxos saturados,g,"2,46","2,71",BRC0840B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,55","1,70",BRC0840B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,11",BRC0840B,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,21",BRC0840B,Nome não encontrado
Cálcio,mg,127,140,BRC0840B,Nome não encontrado
Ferro,mg,"0,85","0,93",BRC0840B,Nome não encontrado
Sódio,mg,296,325,BRC0840B,Nome não encontrado
Magnésio,mg,"8,57","9,42",BRC0840B,Nome não encontrado
Fósforo,mg,"83,5","91,8",BRC0840B,Nome não encontrado
Potássio,mg,"54,2","59,6",BRC0840B,Nome não encontrado
Manganês,mg,"0,06","0,07",BRC0840B,Nome não encontrado
Zinco,mg,"1,34","1,47",BRC0840B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0840B,Nome não encontrado
Selênio,mcg,,,BRC0840B,Nome não encontrado
Vitamina A (RE),mcg,"17,6","19,3",BRC0840B,Nome não encontrado
Vitamina A (RAE),mcg,"17,6","19,3",BRC0840B,Nome não encontrado
Vitamina D,mcg,"0,03","0,04",BRC0840B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,48",BRC0840B,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0840B,Nome não encontrado
Riboflavina,mg,"0,06","0,07",BRC0840B,Nome não encontrado
Niacina,mg,"0,23","0,25",BRC0840B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0840B,Nome não encontrado
Vitamina B12,mcg,"0,33","0,37",BRC0840B,Nome não encontrado
Vitamina C,mg,"0,08","0,09",BRC0840B,Nome não encontrado
Equivalente de folato,mcg,"11,2","12,4",BRC0840B,Nome não encontrado
Sal de adição,g,,,BRC0840B,Nome não encontrado
Açúcar de adição,g,,,BRC0840B,Nome não encontrado
Gordura de adição,g,-,-,BRC0840B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0840B,Nome não encontrado
Proteína animal,g,-,-,BRC0840B,Nome não encontrado
