componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (130 g),codigo_alimento,nome_alimento
Energia,kJ,1048,1362,BRC0336A,Nome não encontrado
Energia,kcal,250,325,BRC0336A,Nome não encontrado
Umidade,g,"50,0","65,0",BRC0336A,Nome não encontrado
Carboidrato total,g,"22,8","29,6",BRC0336A,Nome não encontrado
Carboidrato disponível,g,"21,7","28,2",BRC0336A,Nome não encontrado
Proteína,g,"12,8","16,7",BRC0336A,Nome não encontrado
Lipídios,g,"12,2","15,9",BRC0336A,Nome não encontrado
Fibra alimentar,g,"1,12","1,45",BRC0336A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0336A,Nome não encontrado
Cinzas,g,"2,15","2,79",BRC0336A,Nome não encontrado
Colesterol,mg,"32,2","41,9",BRC0336A,Nome não encontrado
Ácidos graxos saturados,g,"4,56","5,92",BRC0336A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,40","4,42",BRC0336A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,47","3,21",BRC0336A,Nome não encontrado
Ácidos graxos trans,g,"1,07","1,40",BRC0336A,Nome não encontrado
Cálcio,mg,196,255,BRC0336A,Nome não encontrado
Ferro,mg,"1,91","2,48",BRC0336A,Nome não encontrado
Sódio,mg,680,884,BRC0336A,Nome não encontrado
Magnésio,mg,"31,9","41,4",BRC0336A,Nome não encontrado
Fósforo,mg,189,246,BRC0336A,Nome não encontrado
Potássio,mg,211,274,BRC0336A,Nome não encontrado
Manganês,mg,"0,70","0,91",BRC0336A,Nome não encontrado
Zinco,mg,"1,34","1,74",BRC0336A,Nome não encontrado
Cobre,mg,"0,08","0,10",BRC0336A,Nome não encontrado
Selênio,mcg,"4,77","6,20",BRC0336A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0336A,Nome não encontrado
Vitamina A (RAE),mcg,157,204,BRC0336A,Nome não encontrado
Vitamina D,mcg,"0,53","0,69",BRC0336A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,59","0,76",BRC0336A,Nome não encontrado
Tiamina,mg,"0,04","0,06",BRC0336A,Nome não encontrado
Riboflavina,mg,"0,14","0,18",BRC0336A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0336A,Nome não encontrado
Vitamina B6,mg,"0,06","0,08",BRC0336A,Nome não encontrado
Vitamina B12,mcg,"0,42","0,54",BRC0336A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0336A,Nome não encontrado
Equivalente de folato,mcg,"58,4","75,9",BRC0336A,Nome não encontrado
Sal de adição,g,,,BRC0336A,Nome não encontrado
Açúcar de adição,g,,,BRC0336A,Nome não encontrado
Gordura de adição,g,-,-,BRC0336A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0336A,Nome não encontrado
Proteína animal,g,-,-,BRC0336A,Nome não encontrado
