componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,509,509,BRC0979F,Nome não encontrado
Energia,kcal,121,120,BRC0979F,Nome não encontrado
Umidade,g,"70,8","70,8",BRC0979F,Nome não encontrado
Carboidrato total,g,"23,2","23,2",BRC0979F,Nome não encontrado
Carboidrato disponível,g,"21,1","21,1",BRC0979F,Nome não encontrado
Proteína,g,"3,05","3,05",BRC0979F,Nome não encontrado
Lipídios,g,"2,23","2,23",BRC0979F,Nome não encontrado
Fibra alimentar,g,"2,13","2,13",BRC0979F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0979F,Nome não encontrado
Cinzas,g,"0,74","0,74",BRC0979F,Nome não encontrado
Colesterol,mg,"4,28","4,28",BRC0979F,Nome não encontrado
Ácidos graxos saturados,g,"1,12","1,12",BRC0979F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,49","0,49",BRC0979F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14","0,14",BRC0979F,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,08",BRC0979F,Nome não encontrado
Cálcio,mg,"29,7","29,7",BRC0979F,Nome não encontrado
Ferro,mg,"1,43","1,43",BRC0979F,Nome não encontrado
Sódio,mg,"80,5","80,5",BRC0979F,Nome não encontrado
Magnésio,mg,"16,5","16,5",BRC0979F,Nome não encontrado
Fósforo,mg,"43,6","43,6",BRC0979F,Nome não encontrado
Potássio,mg,149,149,BRC0979F,Nome não encontrado
Manganês,mg,"0,43","0,43",BRC0979F,Nome não encontrado
Zinco,mg,"0,25","0,25",BRC0979F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0979F,Nome não encontrado
Selênio,mcg,"1,56","1,56",BRC0979F,Nome não encontrado
Vitamina A (RE),mcg,"22,2","22,2",BRC0979F,Nome não encontrado
Vitamina A (RAE),mcg,"21,9","21,9",BRC0979F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0979F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31","0,31",BRC0979F,Nome não encontrado
Tiamina,mg,"0,11","0,11",BRC0979F,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0979F,Nome não encontrado
Niacina,mg,"0,20","0,20",BRC0979F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0979F,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0979F,Nome não encontrado
Vitamina C,mg,"39,1","39,1",BRC0979F,Nome não encontrado
Equivalente de folato,mcg,"73,8","73,8",BRC0979F,Nome não encontrado
Sal de adição,g,"0,50","0,50",BRC0979F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0979F,Nome não encontrado
Gordura de adição,g,-,-,BRC0979F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0979F,Nome não encontrado
Proteína animal,g,-,-,BRC0979F,Nome não encontrado
