componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,552,606,BRC0782F,Nome não encontrado
Energia,kcal,130,143,BRC0782F,Nome não encontrado
Umidade,g,"67,6","74,3",BRC0782F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0782F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0782F,Nome não encontrado
Proteína,g,"28,1","30,9",BRC0782F,Nome não encontrado
Lipídios,g,"1,99","2,19",BRC0782F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0782F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0782F,Nome não encontrado
Cinzas,g,"1,46","1,60",BRC0782F,Nome não encontrado
Colesterol,mg,"45,2","49,7",BRC0782F,Nome não encontrado
Ácidos graxos saturados,g,"0,29","0,32",BRC0782F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,48","0,53",BRC0782F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,55","0,60",BRC0782F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0782F,Nome não encontrado
Cálcio,mg,"11,5","12,7",BRC0782F,Nome não encontrado
Ferro,mg,"0,92","1,02",BRC0782F,Nome não encontrado
Sódio,mg,"80,5","88,5",BRC0782F,Nome não encontrado
Magnésio,mg,"27,6","30,4",BRC0782F,Nome não encontrado
Fósforo,mg,189,208,BRC0782F,Nome não encontrado
Potássio,mg,204,225,BRC0782F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0782F,Nome não encontrado
Zinco,mg,"1,48","1,63",BRC0782F,Nome não encontrado
Cobre,mg,"0,04","0,05",BRC0782F,Nome não encontrado
Selênio,mcg,"28,3","31,1",BRC0782F,Nome não encontrado
Vitamina A (RE),mcg,"3,20","3,52",BRC0782F,Nome não encontrado
Vitamina A (RAE),mcg,"3,20","3,52",BRC0782F,Nome não encontrado
Vitamina D,mcg,"0,13","0,14",BRC0782F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,07",BRC0782F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0782F,Nome não encontrado
Riboflavina,mg,"0,21","0,23",BRC0782F,Nome não encontrado
Niacina,mg,"10,5","11,6",BRC0782F,Nome não encontrado
Vitamina B6,mg,"0,63","0,69",BRC0782F,Nome não encontrado
Vitamina B12,mcg,"1,12","1,24",BRC0782F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0782F,Nome não encontrado
Equivalente de folato,mcg,"5,37","5,91",BRC0782F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0782F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0782F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0782F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0782F,Nome não encontrado
Proteína animal,g,"28,1","30,9",BRC0782F,Nome não encontrado
