componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,328,294,BRC0613B,Nome não encontrado
Energia,kcal,79,71,BRC0613B,Nome não encontrado
Umidade,g,"86,0","77,4",BRC0613B,Nome não encontrado
Carboidrato total,g,"4,00","3,60",BRC0613B,Nome não encontrado
Carboidrato disponível,g,"2,40","2,16",BRC0613B,Nome não encontrado
Proteína,g,"1,30","1,17",BRC0613B,Nome não encontrado
Lipídios,g,"6,81","6,13",BRC0613B,Nome não encontrado
Fibra alimentar,g,"2,34","2,11",BRC0613B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0613B,Nome não encontrado
Cinzas,g,"1,68","1,51",BRC0613B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0613B,Nome não encontrado
Ácidos graxos saturados,g,"1,13","1,02",BRC0613B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,23","3,80",BRC0613B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,92","0,83",BRC0613B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0613B,Nome não encontrado
Cálcio,mg,"34,9","31,4",BRC0613B,Nome não encontrado
Ferro,mg,"1,24","1,12",BRC0613B,Nome não encontrado
Sódio,mg,443,399,BRC0613B,Nome não encontrado
Magnésio,mg,"12,7","11,5",BRC0613B,Nome não encontrado
Fósforo,mg,"26,4","23,8",BRC0613B,Nome não encontrado
Potássio,mg,177,159,BRC0613B,Nome não encontrado
Manganês,mg,"1,48","1,33",BRC0613B,Nome não encontrado
Zinco,mg,"0,32","0,29",BRC0613B,Nome não encontrado
Cobre,mg,"0,11","0,10",BRC0613B,Nome não encontrado
Selênio,mcg,"0,28","0,25",BRC0613B,Nome não encontrado
Vitamina A (RE),mcg,144,129,BRC0613B,Nome não encontrado
Vitamina A (RAE),mcg,"72,1","64,9",BRC0613B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0613B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,29","1,16",BRC0613B,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0613B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0613B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0613B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0613B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0613B,Nome não encontrado
Vitamina C,mg,"10,8","9,73",BRC0613B,Nome não encontrado
Equivalente de folato,mcg,"22,8","20,5",BRC0613B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0613B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0613B,Nome não encontrado
Gordura de adição,g,-,-,BRC0613B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0613B,Nome não encontrado
Proteína animal,g,-,-,BRC0613B,Nome não encontrado
