componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,691,621,BRC0431B,Nome não encontrado
Energia,kcal,166,149,BRC0431B,Nome não encontrado
Umidade,g,"69,9","62,9",BRC0431B,Nome não encontrado
Carboidrato total,g,"15,9","14,3",BRC0431B,Nome não encontrado
Carboidrato disponível,g,"13,8","12,4",BRC0431B,Nome não encontrado
Proteína,g,"2,18","1,96",BRC0431B,Nome não encontrado
Lipídios,g,"10,9","9,83",BRC0431B,Nome não encontrado
Fibra alimentar,g,"2,12","1,91",BRC0431B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0431B,Nome não encontrado
Cinzas,g,"1,11","1,00",BRC0431B,Nome não encontrado
Colesterol,mg,"10,2","9,19",BRC0431B,Nome não encontrado
Ácidos graxos saturados,g,"2,12","1,91",BRC0431B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,90","1,71",BRC0431B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,66","5,09",BRC0431B,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,07",BRC0431B,Nome não encontrado
Cálcio,mg,"44,4","40,0",BRC0431B,Nome não encontrado
Ferro,mg,"0,57","0,51",BRC0431B,Nome não encontrado
Sódio,mg,"86,4","77,8",BRC0431B,Nome não encontrado
Magnésio,mg,"25,8","23,2",BRC0431B,Nome não encontrado
Fósforo,mg,"77,1","69,4",BRC0431B,Nome não encontrado
Potássio,mg,355,319,BRC0431B,Nome não encontrado
Manganês,mg,"0,48","0,43",BRC0431B,Nome não encontrado
Zinco,mg,"0,29","0,26",BRC0431B,Nome não encontrado
Cobre,mg,"0,21","0,19",BRC0431B,Nome não encontrado
Selênio,mcg,"0,99","0,89",BRC0431B,Nome não encontrado
Vitamina A (RE),mcg,290,261,BRC0431B,Nome não encontrado
Vitamina A (RAE),mcg,145,131,BRC0431B,Nome não encontrado
Vitamina D,mcg,"0,11","0,10",BRC0431B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,50","0,45",BRC0431B,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0431B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0431B,Nome não encontrado
Niacina,mg,"0,17","0,15",BRC0431B,Nome não encontrado
Vitamina B6,mg,"0,09","0,08",BRC0431B,Nome não encontrado
Vitamina B12,mcg,"0,02","0,01",BRC0431B,Nome não encontrado
Vitamina C,mg,"3,24","2,92",BRC0431B,Nome não encontrado
Equivalente de folato,mcg,"20,8","18,7",BRC0431B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0431B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0431B,Nome não encontrado
Gordura de adição,g,-,-,BRC0431B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0431B,Nome não encontrado
Proteína animal,g,-,-,BRC0431B,Nome não encontrado
