componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,392,431,BRC0584F,Nome não encontrado
Energia,kcal,93,102,BRC0584F,Nome não encontrado
Umidade,g,"78,7","86,6",BRC0584F,Nome não encontrado
Carboidrato total,g,"2,31","2,54",BRC0584F,Nome não encontrado
Carboidrato disponível,g,"1,72","1,89",BRC0584F,Nome não encontrado
Proteína,g,"14,0","15,4",BRC0584F,Nome não encontrado
Lipídios,g,"2,83","3,11",BRC0584F,Nome não encontrado
Fibra alimentar,g,"0,59","0,65",BRC0584F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0584F,Nome não encontrado
Cinzas,g,"2,17","2,39",BRC0584F,Nome não encontrado
Colesterol,mg,"37,5","41,3",BRC0584F,Nome não encontrado
Ácidos graxos saturados,g,"0,68","0,75",BRC0584F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,98","1,07",BRC0584F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,87","0,95",BRC0584F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0584F,Nome não encontrado
Cálcio,mg,"17,6","19,4",BRC0584F,Nome não encontrado
Ferro,mg,"2,13","2,35",BRC0584F,Nome não encontrado
Sódio,mg,248,272,BRC0584F,Nome não encontrado
Magnésio,mg,"3,98","4,38",BRC0584F,Nome não encontrado
Fósforo,mg,110,122,BRC0584F,Nome não encontrado
Potássio,mg,263,289,BRC0584F,Nome não encontrado
Manganês,mg,"0,09","0,10",BRC0584F,Nome não encontrado
Zinco,mg,"2,70","2,97",BRC0584F,Nome não encontrado
Cobre,mg,"0,18","0,20",BRC0584F,Nome não encontrado
Selênio,mcg,"5,99","6,59",BRC0584F,Nome não encontrado
Vitamina A (RE),mcg,"24,4","26,8",BRC0584F,Nome não encontrado
Vitamina A (RAE),mcg,"17,5","19,2",BRC0584F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0584F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52","0,57",BRC0584F,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0584F,Nome não encontrado
Riboflavina,mg,"0,31","0,34",BRC0584F,Nome não encontrado
Niacina,mg,"2,07","2,28",BRC0584F,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0584F,Nome não encontrado
Vitamina B12,mcg,"0,60","0,65",BRC0584F,Nome não encontrado
Vitamina C,mg,"10,0","11,0",BRC0584F,Nome não encontrado
Equivalente de folato,mcg,"7,26","7,98",BRC0584F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0584F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0584F,Nome não encontrado
Gordura de adição,g,-,-,BRC0584F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0584F,Nome não encontrado
Proteína animal,g,-,-,BRC0584F,Nome não encontrado
