componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1044,1148,BRC0872F,Nome não encontrado
Energia,kcal,251,275,BRC0872F,Nome não encontrado
Umidade,g,"56,6","62,2",BRC0872F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0872F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0872F,Nome não encontrado
Proteína,g,"25,5","28,0",BRC0872F,Nome não encontrado
Lipídios,g,"16,5","18,2",BRC0872F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0872F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0872F,Nome não encontrado
Cinzas,g,"1,43","1,57",BRC0872F,Nome não encontrado
Colesterol,mg,"80,1","88,1",BRC0872F,Nome não encontrado
Ácidos graxos saturados,g,"3,99","4,39",BRC0872F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,29","5,81",BRC0872F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,15","6,77",BRC0872F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0872F,Nome não encontrado
Cálcio,mg,"7,31","8,04",BRC0872F,Nome não encontrado
Ferro,mg,"1,92","2,11",BRC0872F,Nome não encontrado
Sódio,mg,240,265,BRC0872F,Nome não encontrado
Magnésio,mg,"23,4","25,7",BRC0872F,Nome não encontrado
Fósforo,mg,185,203,BRC0872F,Nome não encontrado
Potássio,mg,304,334,BRC0872F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0872F,Nome não encontrado
Zinco,mg,"4,45","4,89",BRC0872F,Nome não encontrado
Cobre,mg,"0,14","0,15",BRC0872F,Nome não encontrado
Selênio,mcg,"27,1","29,8",BRC0872F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0872F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0872F,Nome não encontrado
Vitamina D,mcg,,,BRC0872F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,35",BRC0872F,Nome não encontrado
Tiamina,mg,"0,10","0,11",BRC0872F,Nome não encontrado
Riboflavina,mg,"0,26","0,29",BRC0872F,Nome não encontrado
Niacina,mg,"5,71","6,28",BRC0872F,Nome não encontrado
Vitamina B6,mg,"0,15","0,17",BRC0872F,Nome não encontrado
Vitamina B12,mcg,"2,38","2,61",BRC0872F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0872F,Nome não encontrado
Equivalente de folato,mcg,"20,7","22,8",BRC0872F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0872F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0872F,Nome não encontrado
Gordura de adição,g,-,-,BRC0872F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0872F,Nome não encontrado
Proteína animal,g,-,-,BRC0872F,Nome não encontrado
