componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,371,445,BRC0049E,Nome não encontrado
Energia,kcal,88,105,BRC0049E,Nome não encontrado
Umidade,g,"79,1","94,9",BRC0049E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0049E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0049E,Nome não encontrado
Proteína,g,"18,4","22,0",BRC0049E,Nome não encontrado
Lipídios,g,"1,58","1,90",BRC0049E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0049E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0049E,Nome não encontrado
Cinzas,g,"1,08","1,30",BRC0049E,Nome não encontrado
Colesterol,mg,"67,1","80,5",BRC0049E,Nome não encontrado
Ácidos graxos saturados,g,"0,70","0,84",BRC0049E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,50","0,60",BRC0049E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,12",BRC0049E,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0049E,Nome não encontrado
Cálcio,mg,"14,2","17,0",BRC0049E,Nome não encontrado
Ferro,mg,"0,38","0,45",BRC0049E,Nome não encontrado
Sódio,mg,"68,0","81,6",BRC0049E,Nome não encontrado
Magnésio,mg,"23,8","28,5",BRC0049E,Nome não encontrado
Fósforo,mg,183,219,BRC0049E,Nome não encontrado
Potássio,mg,338,406,BRC0049E,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0049E,Nome não encontrado
Zinco,mg,"0,36","0,43",BRC0049E,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0049E,Nome não encontrado
Selênio,mcg,"62,0","74,4",BRC0049E,Nome não encontrado
Vitamina A (RE),mcg,"65,0","78,0",BRC0049E,Nome não encontrado
Vitamina A (RAE),mcg,"65,0","78,0",BRC0049E,Nome não encontrado
Vitamina D,mcg,"0,66","0,79",BRC0049E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,22","1,46",BRC0049E,Nome não encontrado
Tiamina,mg,"0,12","0,14",BRC0049E,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0049E,Nome não encontrado
Niacina,mg,"2,62","3,15",BRC0049E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0049E,Nome não encontrado
Vitamina B12,mcg,"2,36","2,83",BRC0049E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0049E,Nome não encontrado
Equivalente de folato,mcg,"14,2","17,0",BRC0049E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0049E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0049E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0049E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0049E,Nome não encontrado
Proteína animal,g,"18,4","22,0",BRC0049E,Nome não encontrado
