componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,645,BRC1032F,Nome não encontrado
Energia,kcal,154,BRC1032F,Nome não encontrado
Umidade,g,"67,4",BRC1032F,Nome não encontrado
Carboidrato total,g,"2,69",BRC1032F,Nome não encontrado
Carboidrato disponível,g,"2,69",BRC1032F,Nome não encontrado
Proteína,g,"21,6",BRC1032F,Nome não encontrado
Lipídios,g,"6,28",BRC1032F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1032F,Nome não encontrado
Álcool,g,"0,00",BRC1032F,Nome não encontrado
Cinzas,g,"1,99",BRC1032F,Nome não encontrado
Colesterol,mg,216,BRC1032F,Nome não encontrado
Ácidos graxos saturados,g,"1,12",BRC1032F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,39",BRC1032F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,41",BRC1032F,Nome não encontrado
Ácidos graxos trans,g,"0,03",BRC1032F,Nome não encontrado
Cálcio,mg,141,BRC1032F,Nome não encontrado
Ferro,mg,"1,12",BRC1032F,Nome não encontrado
Sódio,mg,253,BRC1032F,Nome não encontrado
Magnésio,mg,"27,0",BRC1032F,Nome não encontrado
Fósforo,mg,198,BRC1032F,Nome não encontrado
Potássio,mg,363,BRC1032F,Nome não encontrado
Manganês,mg,,BRC1032F,Nome não encontrado
Zinco,mg,"1,50",BRC1032F,Nome não encontrado
Cobre,mg,"0,37",BRC1032F,Nome não encontrado
Selênio,mcg,,BRC1032F,Nome não encontrado
Vitamina A (RE),mcg,,BRC1032F,Nome não encontrado
Vitamina A (RAE),mcg,"64,9",BRC1032F,Nome não encontrado
Vitamina D,mcg,"0,77",BRC1032F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,41",BRC1032F,Nome não encontrado
Tiamina,mg,"0,17",BRC1032F,Nome não encontrado
Riboflavina,mg,"0,33",BRC1032F,Nome não encontrado
Niacina,mg,"1,62",BRC1032F,Nome não encontrado
Vitamina B6,mg,"0,14",BRC1032F,Nome não encontrado
Vitamina B12,mcg,"0,54",BRC1032F,Nome não encontrado
Vitamina C,mg,,BRC1032F,Nome não encontrado
Equivalente de folato,mcg,"21,8",BRC1032F,Nome não encontrado
Sal de adição,g,"0,00",BRC1032F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1032F,Nome não encontrado
Gordura de adição,g,-,BRC1032F,Nome não encontrado
Proteína vegetal,g,-,BRC1032F,Nome não encontrado
Proteína animal,g,-,BRC1032F,Nome não encontrado
