componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,455,455,BRC0810B,Nome não encontrado
Energia,kcal,109,108,BRC0810B,Nome não encontrado
Umidade,g,"76,3","76,3",BRC0810B,Nome não encontrado
Carboidrato total,g,"10,00","10,00",BRC0810B,Nome não encontrado
Carboidrato disponível,g,"7,42","7,42",BRC0810B,Nome não encontrado
Proteína,g,"6,07","6,07",BRC0810B,Nome não encontrado
Lipídios,g,"5,51","5,51",BRC0810B,Nome não encontrado
Fibra alimentar,g,"2,58","2,58",BRC0810B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0810B,Nome não encontrado
Cinzas,g,"2,08","2,08",BRC0810B,Nome não encontrado
Colesterol,mg,"6,53","6,53",BRC0810B,Nome não encontrado
Ácidos graxos saturados,g,"2,44","2,44",BRC0810B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","1,37",BRC0810B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,26","1,26",BRC0810B,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,07",BRC0810B,Nome não encontrado
Cálcio,mg,107,107,BRC0810B,Nome não encontrado
Ferro,mg,"0,93","0,93",BRC0810B,Nome não encontrado
Sódio,mg,449,449,BRC0810B,Nome não encontrado
Magnésio,mg,"18,6","18,6",BRC0810B,Nome não encontrado
Fósforo,mg,112,112,BRC0810B,Nome não encontrado
Potássio,mg,220,220,BRC0810B,Nome não encontrado
Manganês,mg,"0,12","0,12",BRC0810B,Nome não encontrado
Zinco,mg,"0,62","0,62",BRC0810B,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0810B,Nome não encontrado
Selênio,mcg,"3,19","3,19",BRC0810B,Nome não encontrado
Vitamina A (RE),mcg,"67,3","67,3",BRC0810B,Nome não encontrado
Vitamina A (RAE),mcg,"47,0","47,0",BRC0810B,Nome não encontrado
Vitamina D,mcg,"0,04","0,04",BRC0810B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,65","0,65",BRC0810B,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0810B,Nome não encontrado
Riboflavina,mg,"0,14","0,14",BRC0810B,Nome não encontrado
Niacina,mg,"0,60","0,60",BRC0810B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0810B,Nome não encontrado
Vitamina B12,mcg,"0,20","0,20",BRC0810B,Nome não encontrado
Vitamina C,mg,"4,53","4,53",BRC0810B,Nome não encontrado
Equivalente de folato,mcg,"22,1","22,1",BRC0810B,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0810B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0810B,Nome não encontrado
Gordura de adição,g,-,-,BRC0810B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0810B,Nome não encontrado
Proteína animal,g,-,-,BRC0810B,Nome não encontrado
