componente,unidade,Valor por 100g,Porção Média (45 g),codigo_alimento,nome_alimento
Energia,kJ,1887,849,BRC0479A,Nome não encontrado
Energia,kcal,448,201,BRC0479A,Nome não encontrado
Umidade,g,"13,3","5,99",BRC0479A,Nome não encontrado
Carboidrato total,g,"52,9","23,8",BRC0479A,Nome não encontrado
Carboidrato disponível,g,"52,2","23,5",BRC0479A,Nome não encontrado
Proteína,g,"9,75","4,39",BRC0479A,Nome não encontrado
Lipídios,g,"22,1","9,95",BRC0479A,Nome não encontrado
Fibra alimentar,g,"0,53","0,24",BRC0479A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0479A,Nome não encontrado
Cinzas,g,"1,99","0,90",BRC0479A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0479A,Nome não encontrado
Ácidos graxos saturados,g,"4,73","2,13",BRC0479A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,70","2,57",BRC0479A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,93","3,12",BRC0479A,Nome não encontrado
Ácidos graxos trans,g,"2,90","1,31",BRC0479A,Nome não encontrado
Cálcio,mg,142,"64,0",BRC0479A,Nome não encontrado
Ferro,mg,"3,21","1,45",BRC0479A,Nome não encontrado
Sódio,mg,764,343,BRC0479A,Nome não encontrado
Magnésio,mg,"64,9","29,2",BRC0479A,Nome não encontrado
Fósforo,mg,208,"93,8",BRC0479A,Nome não encontrado
Potássio,mg,179,"80,7",BRC0479A,Nome não encontrado
Manganês,mg,"1,73","0,78",BRC0479A,Nome não encontrado
Zinco,mg,"1,69","0,76",BRC0479A,Nome não encontrado
Cobre,mg,"0,16","0,07",BRC0479A,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0479A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0479A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0479A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0479A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,16","0,97",BRC0479A,Nome não encontrado
Tiamina,mg,"0,08","0,04",BRC0479A,Nome não encontrado
Riboflavina,mg,"0,04","0,02",BRC0479A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0479A,Nome não encontrado
Vitamina B6,mg,"0,16","0,07",BRC0479A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0479A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0479A,Nome não encontrado
Equivalente de folato,mcg,"48,1","21,7",BRC0479A,Nome não encontrado
Sal de adição,g,,,BRC0479A,Nome não encontrado
Açúcar de adição,g,,,BRC0479A,Nome não encontrado
Gordura de adição,g,-,-,BRC0479A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0479A,Nome não encontrado
Proteína animal,g,-,-,BRC0479A,Nome não encontrado
