componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,84,83,BRC0085C,Nome não encontrado
Energia,kcal,20,19,BRC0085C,Nome não encontrado
Umidade,g,"94,6","94,6",BRC0085C,Nome não encontrado
Carboidrato total,g,"4,76","4,76",BRC0085C,Nome não encontrado
Carboidrato disponível,g,"4,02","4,02",BRC0085C,Nome não encontrado
Proteína,g,"0,29","0,29",BRC0085C,Nome não encontrado
Lipídios,g,"0,12","0,12",BRC0085C,Nome não encontrado
Fibra alimentar,g,"0,74","0,74",BRC0085C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0085C,Nome não encontrado
Cinzas,g,"0,26","0,26",BRC0085C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0085C,Nome não encontrado
Ácidos graxos saturados,g,,,BRC0085C,Nome não encontrado
Ácidos graxos monoinsaturados,g,,,BRC0085C,Nome não encontrado
Ácidos graxos poliinsaturados,g,,,BRC0085C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0085C,Nome não encontrado
Cálcio,mg,"7,80","7,80",BRC0085C,Nome não encontrado
Ferro,mg,"0,37","0,37",BRC0085C,Nome não encontrado
Sódio,mg,"5,03","5,03",BRC0085C,Nome não encontrado
Magnésio,mg,"6,20","6,20",BRC0085C,Nome não encontrado
Fósforo,mg,"12,2","12,2",BRC0085C,Nome não encontrado
Potássio,mg,"87,3","87,3",BRC0085C,Nome não encontrado
Manganês,mg,"0,05","0,05",BRC0085C,Nome não encontrado
Zinco,mg,"0,09","0,09",BRC0085C,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0085C,Nome não encontrado
Selênio,mcg,,,BRC0085C,Nome não encontrado
Vitamina A (RE),mcg,145,145,BRC0085C,Nome não encontrado
Vitamina A (RAE),mcg,"72,8","72,8",BRC0085C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0085C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0085C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0085C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0085C,Nome não encontrado
Niacina,mg,traços,traços,BRC0085C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0085C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0085C,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0085C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0085C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0085C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0085C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0085C,Nome não encontrado
Proteína vegetal,g,"0,29","0,29",BRC0085C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0085C,Nome não encontrado
