componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,753,828,BRC0491A,Nome não encontrado
Energia,kcal,179,197,BRC0491A,Nome não encontrado
Umidade,g,"58,9","64,7",BRC0491A,Nome não encontrado
Carboidrato total,g,"24,1","26,6",BRC0491A,Nome não encontrado
Carboidrato disponível,g,"21,4","23,5",BRC0491A,Nome não encontrado
Proteína,g,"9,83","10,8",BRC0491A,Nome não encontrado
Lipídios,g,"5,46","6,01",BRC0491A,Nome não encontrado
Fibra alimentar,g,"2,79","3,07",BRC0491A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0491A,Nome não encontrado
Cinzas,g,"1,69","1,86",BRC0491A,Nome não encontrado
Colesterol,mg,"15,4","17,0",BRC0491A,Nome não encontrado
Ácidos graxos saturados,g,"0,99","1,08",BRC0491A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","1,50",BRC0491A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,47","2,71",BRC0491A,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,12",BRC0491A,Nome não encontrado
Cálcio,mg,"64,7","71,2",BRC0491A,Nome não encontrado
Ferro,mg,"1,64","1,81",BRC0491A,Nome não encontrado
Sódio,mg,399,438,BRC0491A,Nome não encontrado
Magnésio,mg,"34,7","38,2",BRC0491A,Nome não encontrado
Fósforo,mg,131,144,BRC0491A,Nome não encontrado
Potássio,mg,175,193,BRC0491A,Nome não encontrado
Manganês,mg,"0,75","0,82",BRC0491A,Nome não encontrado
Zinco,mg,"0,86","0,95",BRC0491A,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0491A,Nome não encontrado
Selênio,mcg,"2,55","2,80",BRC0491A,Nome não encontrado
Vitamina A (RE),mcg,"45,0","49,5",BRC0491A,Nome não encontrado
Vitamina A (RAE),mcg,"23,0","25,3",BRC0491A,Nome não encontrado
Vitamina D,mcg,"0,10","0,11",BRC0491A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,16","1,27",BRC0491A,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0491A,Nome não encontrado
Riboflavina,mg,"0,04","0,05",BRC0491A,Nome não encontrado
Niacina,mg,"0,68","0,74",BRC0491A,Nome não encontrado
Vitamina B6,mg,"0,07","0,08",BRC0491A,Nome não encontrado
Vitamina B12,mcg,"0,30","0,33",BRC0491A,Nome não encontrado
Vitamina C,mg,"3,53","3,88",BRC0491A,Nome não encontrado
Equivalente de folato,mcg,"47,6","52,4",BRC0491A,Nome não encontrado
Sal de adição,g,,,BRC0491A,Nome não encontrado
Açúcar de adição,g,,,BRC0491A,Nome não encontrado
Gordura de adição,g,-,-,BRC0491A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0491A,Nome não encontrado
Proteína animal,g,-,-,BRC0491A,Nome não encontrado
