componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,867,953,BRC0935F,Nome não encontrado
Energia,kcal,207,227,BRC0935F,Nome não encontrado
Umidade,g,"58,6","64,4",BRC0935F,Nome não encontrado
Carboidrato total,g,"4,31","4,74",BRC0935F,Nome não encontrado
Carboidrato disponível,g,"4,10","4,51",BRC0935F,Nome não encontrado
Proteína,g,"26,9","29,6",BRC0935F,Nome não encontrado
Lipídios,g,"9,13","10,0",BRC0935F,Nome não encontrado
Fibra alimentar,g,"0,21","0,23",BRC0935F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0935F,Nome não encontrado
Cinzas,g,"1,08","1,19",BRC0935F,Nome não encontrado
Colesterol,mg,"88,0","96,8",BRC0935F,Nome não encontrado
Ácidos graxos saturados,g,"4,53","4,99",BRC0935F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,28","3,60",BRC0935F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,61","0,67",BRC0935F,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,16",BRC0935F,Nome não encontrado
Cálcio,mg,"18,4","20,3",BRC0935F,Nome não encontrado
Ferro,mg,"0,45","0,49",BRC0935F,Nome não encontrado
Sódio,mg,"29,9","32,9",BRC0935F,Nome não encontrado
Magnésio,mg,"15,8","17,4",BRC0935F,Nome não encontrado
Fósforo,mg,181,199,BRC0935F,Nome não encontrado
Potássio,mg,247,272,BRC0935F,Nome não encontrado
Manganês,mg,"0,16","0,18",BRC0935F,Nome não encontrado
Zinco,mg,"1,35","1,49",BRC0935F,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0935F,Nome não encontrado
Selênio,mcg,"7,53","8,28",BRC0935F,Nome não encontrado
Vitamina A (RE),mcg,"52,1","57,3",BRC0935F,Nome não encontrado
Vitamina A (RAE),mcg,"51,5","56,7",BRC0935F,Nome não encontrado
Vitamina D,mcg,"0,36","0,40",BRC0935F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,27","0,29",BRC0935F,Nome não encontrado
Tiamina,mg,"0,57","0,63",BRC0935F,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0935F,Nome não encontrado
Niacina,mg,"9,33","10,3",BRC0935F,Nome não encontrado
Vitamina B6,mg,"0,08","0,09",BRC0935F,Nome não encontrado
Vitamina B12,mcg,"0,43","0,47",BRC0935F,Nome não encontrado
Vitamina C,mg,"1,35","1,48",BRC0935F,Nome não encontrado
Equivalente de folato,mcg,"1,30","1,43",BRC0935F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0935F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0935F,Nome não encontrado
Gordura de adição,g,-,-,BRC0935F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0935F,Nome não encontrado
Proteína animal,g,-,-,BRC0935F,Nome não encontrado
