componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (130 g),codigo_alimento,nome_alimento
Energia,kJ,250,325,BRC0064C,Nome não encontrado
Energia,kcal,59,76,BRC0064C,Nome não encontrado
Umidade,g,"84,3",109,BRC0064C,Nome não encontrado
Carboidrato total,g,"15,2","19,7",BRC0064C,Nome não encontrado
Carboidrato disponível,g,"13,8","17,9",BRC0064C,Nome não encontrado
Proteína,g,"0,29","0,37",BRC0064C,Nome não encontrado
Lipídios,g,traços,traços,BRC0064C,Nome não encontrado
Fibra alimentar,g,"1,35","1,75",BRC0064C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0064C,Nome não encontrado
Cinzas,g,"0,22","0,29",BRC0064C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0064C,Nome não encontrado
Ácidos graxos saturados,g,traços,traços,BRC0064C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0064C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0064C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0064C,Nome não encontrado
Cálcio,mg,"1,92","2,50",BRC0064C,Nome não encontrado
Ferro,mg,"0,09","0,12",BRC0064C,Nome não encontrado
Sódio,mg,traços,traços,BRC0064C,Nome não encontrado
Magnésio,mg,"2,04","2,65",BRC0064C,Nome não encontrado
Fósforo,mg,"9,08","11,8",BRC0064C,Nome não encontrado
Potássio,mg,"74,7","97,1",BRC0064C,Nome não encontrado
Manganês,mg,"0,03","0,04",BRC0064C,Nome não encontrado
Zinco,mg,traços,traços,BRC0064C,Nome não encontrado
Cobre,mg,"0,06","0,08",BRC0064C,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0064C,Nome não encontrado
Vitamina A (RE),mcg,"7,00","9,10",BRC0064C,Nome não encontrado
Vitamina A (RAE),mcg,"3,50","4,55",BRC0064C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0064C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,23",BRC0064C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0064C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0064C,Nome não encontrado
Niacina,mg,traços,traços,BRC0064C,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0064C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0064C,Nome não encontrado
Vitamina C,mg,"2,41","3,13",BRC0064C,Nome não encontrado
Equivalente de folato,mcg,"3,25","4,23",BRC0064C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0064C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0064C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0064C,Nome não encontrado
Proteína vegetal,g,"0,29","0,37",BRC0064C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0064C,Nome não encontrado
