componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,228,205,BRC0409B,Nome não encontrado
Energia,kcal,55,49,BRC0409B,Nome não encontrado
Umidade,g,"89,4","80,4",BRC0409B,Nome não encontrado
Carboidrato total,g,"5,05","4,54",BRC0409B,Nome não encontrado
Carboidrato disponível,g,"3,40","3,06",BRC0409B,Nome não encontrado
Proteína,g,"1,23","1,10",BRC0409B,Nome não encontrado
Lipídios,g,"3,69","3,32",BRC0409B,Nome não encontrado
Fibra alimentar,g,"1,65","1,49",BRC0409B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0409B,Nome não encontrado
Cinzas,g,"0,65","0,59",BRC0409B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0409B,Nome não encontrado
Ácidos graxos saturados,g,"0,55","0,50",BRC0409B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,60","2,34",BRC0409B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,41",BRC0409B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0409B,Nome não encontrado
Cálcio,mg,"17,7","15,9",BRC0409B,Nome não encontrado
Ferro,mg,"0,42","0,38",BRC0409B,Nome não encontrado
Sódio,mg,"58,9","53,0",BRC0409B,Nome não encontrado
Magnésio,mg,"10,4","9,40",BRC0409B,Nome não encontrado
Fósforo,mg,"25,8","23,2",BRC0409B,Nome não encontrado
Potássio,mg,207,186,BRC0409B,Nome não encontrado
Manganês,mg,"0,16","0,14",BRC0409B,Nome não encontrado
Zinco,mg,"0,21","0,19",BRC0409B,Nome não encontrado
Cobre,mg,"0,07","0,06",BRC0409B,Nome não encontrado
Selênio,mcg,"0,19","0,17",BRC0409B,Nome não encontrado
Vitamina A (RE),mcg,116,104,BRC0409B,Nome não encontrado
Vitamina A (RAE),mcg,"58,3","52,5",BRC0409B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0409B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,01","0,91",BRC0409B,Nome não encontrado
Tiamina,mg,"0,09","0,08",BRC0409B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0409B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0409B,Nome não encontrado
Vitamina B6,mg,"0,08","0,07",BRC0409B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0409B,Nome não encontrado
Vitamina C,mg,"15,7","14,1",BRC0409B,Nome não encontrado
Equivalente de folato,mcg,"21,2","19,1",BRC0409B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0409B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0409B,Nome não encontrado
Gordura de adição,g,-,-,BRC0409B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0409B,Nome não encontrado
Proteína animal,g,-,-,BRC0409B,Nome não encontrado
