componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1163,1279,BRC0460F,Nome não encontrado
Energia,kcal,279,307,BRC0460F,Nome não encontrado
Umidade,g,"53,6","59,0",BRC0460F,Nome não encontrado
Carboidrato total,g,"0,53","0,58",BRC0460F,Nome não encontrado
Carboidrato disponível,g,"0,41","0,46",BRC0460F,Nome não encontrado
Proteína,g,"25,1","27,6",BRC0460F,Nome não encontrado
Lipídios,g,"19,7","21,7",BRC0460F,Nome não encontrado
Fibra alimentar,g,"0,12","0,13",BRC0460F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0460F,Nome não encontrado
Cinzas,g,"1,06","1,17",BRC0460F,Nome não encontrado
Colesterol,mg,"87,2","95,9",BRC0460F,Nome não encontrado
Ácidos graxos saturados,g,"7,68","8,45",BRC0460F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,01","9,91",BRC0460F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,07","1,18",BRC0460F,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,29",BRC0460F,Nome não encontrado
Cálcio,mg,"4,60","5,06",BRC0460F,Nome não encontrado
Ferro,mg,"3,05","3,36",BRC0460F,Nome não encontrado
Sódio,mg,"57,0","62,7",BRC0460F,Nome não encontrado
Magnésio,mg,"23,5","25,8",BRC0460F,Nome não encontrado
Fósforo,mg,235,259,BRC0460F,Nome não encontrado
Potássio,mg,347,382,BRC0460F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0460F,Nome não encontrado
Zinco,mg,"5,24","5,76",BRC0460F,Nome não encontrado
Cobre,mg,"0,14","0,15",BRC0460F,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0460F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0460F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0460F,Nome não encontrado
Vitamina D,mcg,"0,50","0,54",BRC0460F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,53","1,68",BRC0460F,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0460F,Nome não encontrado
Riboflavina,mg,"0,06","0,06",BRC0460F,Nome não encontrado
Niacina,mg,"1,52","1,67",BRC0460F,Nome não encontrado
Vitamina B6,mg,"0,13","0,14",BRC0460F,Nome não encontrado
Vitamina B12,mcg,"2,58","2,83",BRC0460F,Nome não encontrado
Vitamina C,mg,"0,24","0,26",BRC0460F,Nome não encontrado
Equivalente de folato,mcg,"0,81","0,89",BRC0460F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0460F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0460F,Nome não encontrado
Gordura de adição,g,-,-,BRC0460F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0460F,Nome não encontrado
Proteína animal,g,-,-,BRC0460F,Nome não encontrado
