componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,199,179,BRC0710B,Nome não encontrado
Energia,kcal,48,43,BRC0710B,Nome não encontrado
Umidade,g,"90,1","81,1",BRC0710B,Nome não encontrado
Carboidrato total,g,"5,44","4,89",BRC0710B,Nome não encontrado
Carboidrato disponível,g,"3,74","3,36",BRC0710B,Nome não encontrado
Proteína,g,"1,13","1,02",BRC0710B,Nome não encontrado
Lipídios,g,"2,78","2,50",BRC0710B,Nome não encontrado
Fibra alimentar,g,"1,70","1,53",BRC0710B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0710B,Nome não encontrado
Cinzas,g,"0,60","0,54",BRC0710B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0710B,Nome não encontrado
Ácidos graxos saturados,g,"0,42","0,38",BRC0710B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,86","1,67",BRC0710B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35","0,32",BRC0710B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0710B,Nome não encontrado
Cálcio,mg,"14,8","13,3",BRC0710B,Nome não encontrado
Ferro,mg,"0,48","0,43",BRC0710B,Nome não encontrado
Sódio,mg,"40,6","36,5",BRC0710B,Nome não encontrado
Magnésio,mg,"10,9","9,78",BRC0710B,Nome não encontrado
Fósforo,mg,"20,2","18,2",BRC0710B,Nome não encontrado
Potássio,mg,212,191,BRC0710B,Nome não encontrado
Manganês,mg,"0,15","0,14",BRC0710B,Nome não encontrado
Zinco,mg,"0,21","0,19",BRC0710B,Nome não encontrado
Cobre,mg,"0,06","0,05",BRC0710B,Nome não encontrado
Selênio,mcg,"0,22","0,20",BRC0710B,Nome não encontrado
Vitamina A (RE),mcg,"74,5","67,1",BRC0710B,Nome não encontrado
Vitamina A (RAE),mcg,"37,3","33,5",BRC0710B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0710B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,43","1,29",BRC0710B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0710B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0710B,Nome não encontrado
Niacina,mg,traços,traços,BRC0710B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0710B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0710B,Nome não encontrado
Vitamina C,mg,115,103,BRC0710B,Nome não encontrado
Equivalente de folato,mcg,"22,0","19,8",BRC0710B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0710B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0710B,Nome não encontrado
Gordura de adição,g,-,-,BRC0710B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0710B,Nome não encontrado
Proteína animal,g,-,-,BRC0710B,Nome não encontrado
