componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,590,590,BRC0017F,Nome não encontrado
Energia,kcal,140,139,BRC0017F,Nome não encontrado
Umidade,g,"66,5","66,5",BRC0017F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0017F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0017F,Nome não encontrado
Proteína,g,"29,6","29,6",BRC0017F,Nome não encontrado
Lipídios,g,"2,35","2,35",BRC0017F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0017F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0017F,Nome não encontrado
Cinzas,g,"1,58","1,58",BRC0017F,Nome não encontrado
Colesterol,mg,"19,2","19,2",BRC0017F,Nome não encontrado
Ácidos graxos saturados,g,"0,59","0,59",BRC0017F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,72","0,72",BRC0017F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,25","0,25",BRC0017F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0017F,Nome não encontrado
Cálcio,mg,"5,60","5,60",BRC0017F,Nome não encontrado
Ferro,mg,"11,8","11,8",BRC0017F,Nome não encontrado
Sódio,mg,"84,4","84,4",BRC0017F,Nome não encontrado
Magnésio,mg,"9,80","9,80",BRC0017F,Nome não encontrado
Fósforo,mg,"89,2","89,2",BRC0017F,Nome não encontrado
Potássio,mg,126,126,BRC0017F,Nome não encontrado
Manganês,mg,"0,10","0,10",BRC0017F,Nome não encontrado
Zinco,mg,"11,6","11,6",BRC0017F,Nome não encontrado
Cobre,mg,"0,48","0,48",BRC0017F,Nome não encontrado
Selênio,mcg,,,BRC0017F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0017F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0017F,Nome não encontrado
Vitamina D,mcg,,,BRC0017F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07","0,07",BRC0017F,Nome não encontrado
Tiamina,mg,"0,21","0,21",BRC0017F,Nome não encontrado
Riboflavina,mg,"0,31","0,31",BRC0017F,Nome não encontrado
Niacina,mg,"5,13","5,13",BRC0017F,Nome não encontrado
Vitamina B6,mg,"0,56","0,56",BRC0017F,Nome não encontrado
Vitamina B12,mcg,"5,40","5,40",BRC0017F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0017F,Nome não encontrado
Equivalente de folato,mcg,"8,20","8,20",BRC0017F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0017F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0017F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0017F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0017F,Nome não encontrado
Proteína animal,g,"29,2","29,2",BRC0017F,Nome não encontrado
