componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,252,227,BRC0414B,Nome não encontrado
Energia,kcal,60,54,BRC0414B,Nome não encontrado
Umidade,g,"85,7","77,1",BRC0414B,Nome não encontrado
Carboidrato total,g,"8,09","7,28",BRC0414B,Nome não encontrado
Carboidrato disponível,g,"6,62","5,95",BRC0414B,Nome não encontrado
Proteína,g,"2,85","2,56",BRC0414B,Nome não encontrado
Lipídios,g,"2,16","1,94",BRC0414B,Nome não encontrado
Fibra alimentar,g,"1,48","1,33",BRC0414B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0414B,Nome não encontrado
Cinzas,g,"1,16","1,05",BRC0414B,Nome não encontrado
Colesterol,mg,"5,36","4,82",BRC0414B,Nome não encontrado
Ácidos graxos saturados,g,"0,41","0,37",BRC0414B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,17","1,05",BRC0414B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,25","0,23",BRC0414B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0414B,Nome não encontrado
Cálcio,mg,"12,4","11,2",BRC0414B,Nome não encontrado
Ferro,mg,"0,29","0,26",BRC0414B,Nome não encontrado
Sódio,mg,301,271,BRC0414B,Nome não encontrado
Magnésio,mg,"10,5","9,48",BRC0414B,Nome não encontrado
Fósforo,mg,"62,1","55,9",BRC0414B,Nome não encontrado
Potássio,mg,264,237,BRC0414B,Nome não encontrado
Manganês,mg,"0,11","0,10",BRC0414B,Nome não encontrado
Zinco,mg,"0,44","0,40",BRC0414B,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0414B,Nome não encontrado
Selênio,mcg,"1,20","1,08",BRC0414B,Nome não encontrado
Vitamina A (RE),mcg,203,183,BRC0414B,Nome não encontrado
Vitamina A (RAE),mcg,101,"91,6",BRC0414B,Nome não encontrado
Vitamina D,mcg,"0,07","0,06",BRC0414B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,64","0,58",BRC0414B,Nome não encontrado
Tiamina,mg,"0,12","0,11",BRC0414B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0414B,Nome não encontrado
Niacina,mg,"1,06","0,95",BRC0414B,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0414B,Nome não encontrado
Vitamina B12,mcg,"0,05","0,04",BRC0414B,Nome não encontrado
Vitamina C,mg,"3,20","2,88",BRC0414B,Nome não encontrado
Equivalente de folato,mcg,"7,97","7,18",BRC0414B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0414B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0414B,Nome não encontrado
Gordura de adição,g,-,-,BRC0414B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0414B,Nome não encontrado
Proteína animal,g,-,-,BRC0414B,Nome não encontrado
