componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (350 g),codigo_alimento,nome_alimento
Energia,kJ,241,844,BRC0034C,Nome não encontrado
Energia,kcal,57,199,BRC0034C,Nome não encontrado
Umidade,g,"85,1",297,BRC0034C,Nome não encontrado
Carboidrato total,g,"13,5","47,2",BRC0034C,Nome não encontrado
Carboidrato disponível,g,"12,6","44,0",BRC0034C,Nome não encontrado
Proteína,g,"0,77","2,71",BRC0034C,Nome não encontrado
Lipídios,g,"0,19","0,65",BRC0034C,Nome não encontrado
Fibra alimentar,g,"0,92","3,22",BRC0034C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0034C,Nome não encontrado
Cinzas,g,"0,47","1,63",BRC0034C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0034C,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,22",BRC0034C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,03",BRC0034C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,20",BRC0034C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0034C,Nome não encontrado
Cálcio,mg,"6,66","23,3",BRC0034C,Nome não encontrado
Ferro,mg,"0,14","0,49",BRC0034C,Nome não encontrado
Sódio,mg,traços,traços,BRC0034C,Nome não encontrado
Magnésio,mg,"4,98","17,4",BRC0034C,Nome não encontrado
Fósforo,mg,"12,1","42,4",BRC0034C,Nome não encontrado
Potássio,mg,161,566,BRC0034C,Nome não encontrado
Manganês,mg,"0,13","0,44",BRC0034C,Nome não encontrado
Zinco,mg,traços,traços,BRC0034C,Nome não encontrado
Cobre,mg,"0,11","0,37",BRC0034C,Nome não encontrado
Selênio,mcg,"0,10","0,35",BRC0034C,Nome não encontrado
Vitamina A (RE),mcg,"5,33","18,7",BRC0034C,Nome não encontrado
Vitamina A (RAE),mcg,"2,67","9,33",BRC0034C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0034C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,23","0,79",BRC0034C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0034C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0034C,Nome não encontrado
Niacina,mg,traços,traços,BRC0034C,Nome não encontrado
Vitamina B6,mg,"0,03","0,11",BRC0034C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0034C,Nome não encontrado
Vitamina C,mg,"3,29","11,5",BRC0034C,Nome não encontrado
Equivalente de folato,mcg,"1,53","5,36",BRC0034C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0034C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0034C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0034C,Nome não encontrado
Proteína vegetal,g,"0,77","2,71",BRC0034C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0034C,Nome não encontrado
