componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,570,512,BRC0440B,Nome não encontrado
Energia,kcal,137,122,BRC0440B,Nome não encontrado
Umidade,g,"73,2","65,9",BRC0440B,Nome não encontrado
Carboidrato total,g,"5,68","5,11",BRC0440B,Nome não encontrado
Carboidrato disponível,g,"4,87","4,38",BRC0440B,Nome não encontrado
Proteína,g,"10,3","9,23",BRC0440B,Nome não encontrado
Lipídios,g,"8,27","7,44",BRC0440B,Nome não encontrado
Fibra alimentar,g,"1,07","0,96",BRC0440B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0440B,Nome não encontrado
Cinzas,g,"2,62","2,36",BRC0440B,Nome não encontrado
Colesterol,mg,"44,2","39,7",BRC0440B,Nome não encontrado
Ácidos graxos saturados,g,"1,40","1,26",BRC0440B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,18","4,66",BRC0440B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,30","1,17",BRC0440B,Nome não encontrado
Ácidos graxos trans,g,"0,39","0,35",BRC0440B,Nome não encontrado
Cálcio,mg,"35,7","32,2",BRC0440B,Nome não encontrado
Ferro,mg,"0,65","0,58",BRC0440B,Nome não encontrado
Sódio,mg,584,526,BRC0440B,Nome não encontrado
Magnésio,mg,"10,5","9,47",BRC0440B,Nome não encontrado
Fósforo,mg,"35,2","31,7",BRC0440B,Nome não encontrado
Potássio,mg,155,139,BRC0440B,Nome não encontrado
Manganês,mg,"0,11","0,10",BRC0440B,Nome não encontrado
Zinco,mg,"0,38","0,34",BRC0440B,Nome não encontrado
Cobre,mg,"0,07","0,06",BRC0440B,Nome não encontrado
Selênio,mcg,"0,14","0,13",BRC0440B,Nome não encontrado
Vitamina A (RE),mcg,"44,3","39,9",BRC0440B,Nome não encontrado
Vitamina A (RAE),mcg,"22,1","19,9",BRC0440B,Nome não encontrado
Vitamina D,mcg,"1,99","1,79",BRC0440B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,70","2,43",BRC0440B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0440B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0440B,Nome não encontrado
Niacina,mg,"4,21","3,79",BRC0440B,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0440B,Nome não encontrado
Vitamina B12,mcg,"0,59","0,53",BRC0440B,Nome não encontrado
Vitamina C,mg,"25,1","22,6",BRC0440B,Nome não encontrado
Equivalente de folato,mcg,"15,7","14,1",BRC0440B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0440B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0440B,Nome não encontrado
Gordura de adição,g,-,-,BRC0440B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0440B,Nome não encontrado
Proteína animal,g,-,-,BRC0440B,Nome não encontrado
