componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (220 g),codigo_alimento,nome_alimento
Energia,kJ,285,627,BRC0046C,Nome não encontrado
Energia,kcal,67,148,BRC0046C,Nome não encontrado
Umidade,g,"82,3",181,BRC0046C,Nome não encontrado
Carboidrato total,g,"16,7","36,7",BRC0046C,Nome não encontrado
Carboidrato disponível,g,"15,1","33,2",BRC0046C,Nome não encontrado
Proteína,g,"0,41","0,90",BRC0046C,Nome não encontrado
Lipídios,g,"0,26","0,56",BRC0046C,Nome não encontrado
Fibra alimentar,g,"1,58","3,48",BRC0046C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0046C,Nome não encontrado
Cinzas,g,"0,39","0,85",BRC0046C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0046C,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,22",BRC0046C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,10","0,22",BRC0046C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0046C,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0046C,Nome não encontrado
Cálcio,mg,"8,73","19,2",BRC0046C,Nome não encontrado
Ferro,mg,"0,10","0,21",BRC0046C,Nome não encontrado
Sódio,mg,"0,55","1,21",BRC0046C,Nome não encontrado
Magnésio,mg,"7,96","17,5",BRC0046C,Nome não encontrado
Fósforo,mg,"9,30","20,5",BRC0046C,Nome não encontrado
Potássio,mg,147,325,BRC0046C,Nome não encontrado
Manganês,mg,"0,17","0,38",BRC0046C,Nome não encontrado
Zinco,mg,"0,07","0,15",BRC0046C,Nome não encontrado
Cobre,mg,"0,10","0,23",BRC0046C,Nome não encontrado
Selênio,mcg,"0,90","1,98",BRC0046C,Nome não encontrado
Vitamina A (RE),mcg,208,458,BRC0046C,Nome não encontrado
Vitamina A (RAE),mcg,104,229,BRC0046C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0046C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,61","1,33",BRC0046C,Nome não encontrado
Tiamina,mg,"0,02","0,04",BRC0046C,Nome não encontrado
Riboflavina,mg,"0,06","0,13",BRC0046C,Nome não encontrado
Niacina,mg,traços,traços,BRC0046C,Nome não encontrado
Vitamina B6,mg,"0,05","0,11",BRC0046C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0046C,Nome não encontrado
Vitamina C,mg,"17,4","38,3",BRC0046C,Nome não encontrado
Equivalente de folato,mcg,"46,0",101,BRC0046C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0046C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0046C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0046C,Nome não encontrado
Proteína vegetal,g,"0,41","0,90",BRC0046C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0046C,Nome não encontrado
