componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,853,255,BRC0057C,Nome não encontrado
Energia,kcal,201,60,BRC0057C,Nome não encontrado
Umidade,g,"48,8","14,6",BRC0057C,Nome não encontrado
Carboidrato total,g,"50,3","15,1",BRC0057C,Nome não encontrado
Carboidrato disponível,g,"48,4","14,5",BRC0057C,Nome não encontrado
Proteína,g,"0,56","0,17",BRC0057C,Nome não encontrado
Lipídios,g,"0,15","0,05",BRC0057C,Nome não encontrado
Fibra alimentar,g,"1,98","0,59",BRC0057C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0057C,Nome não encontrado
Cinzas,g,"0,18","0,05",BRC0057C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0057C,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,01",BRC0057C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,03","0,01",BRC0057C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07","0,02",BRC0057C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0057C,Nome não encontrado
Cálcio,mg,"32,6","9,79",BRC0057C,Nome não encontrado
Ferro,mg,"0,50","0,15",BRC0057C,Nome não encontrado
Sódio,mg,"6,87","2,06",BRC0057C,Nome não encontrado
Magnésio,mg,"6,85","2,06",BRC0057C,Nome não encontrado
Fósforo,mg,"6,25","1,88",BRC0057C,Nome não encontrado
Potássio,mg,"39,4","11,8",BRC0057C,Nome não encontrado
Manganês,mg,"0,16","0,05",BRC0057C,Nome não encontrado
Zinco,mg,"0,09","0,03",BRC0057C,Nome não encontrado
Cobre,mg,"0,25","0,08",BRC0057C,Nome não encontrado
Selênio,mcg,"0,49","0,15",BRC0057C,Nome não encontrado
Vitamina A (RE),mcg,"7,08","2,12",BRC0057C,Nome não encontrado
Vitamina A (RAE),mcg,"3,54","1,06",BRC0057C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0057C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,02",BRC0057C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0057C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0057C,Nome não encontrado
Niacina,mg,traços,traços,BRC0057C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0057C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0057C,Nome não encontrado
Vitamina C,mg,"5,24","1,57",BRC0057C,Nome não encontrado
Equivalente de folato,mcg,"14,7","4,41",BRC0057C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0057C,Nome não encontrado
Açúcar de adição,g,,,BRC0057C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0057C,Nome não encontrado
Proteína vegetal,g,"0,56","0,17",BRC0057C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0057C,Nome não encontrado
