componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,890,978,BRC0441F,Nome não encontrado
Energia,kcal,212,232,BRC0441F,Nome não encontrado
Umidade,g,"55,3","60,8",BRC0441F,Nome não encontrado
Carboidrato total,g,"0,79","0,87",BRC0441F,Nome não encontrado
Carboidrato disponível,g,"0,69","0,76",BRC0441F,Nome não encontrado
Proteína,g,"34,2","37,6",BRC0441F,Nome não encontrado
Lipídios,g,"8,00","8,80",BRC0441F,Nome não encontrado
Fibra alimentar,g,"0,11","0,12",BRC0441F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0441F,Nome não encontrado
Cinzas,g,"1,71","1,89",BRC0441F,Nome não encontrado
Colesterol,mg,119,131,BRC0441F,Nome não encontrado
Ácidos graxos saturados,g,"3,11","3,42",BRC0441F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,19","3,51",BRC0441F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,91","1,01",BRC0441F,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,13",BRC0441F,Nome não encontrado
Cálcio,mg,"5,39","5,93",BRC0441F,Nome não encontrado
Ferro,mg,"2,90","3,18",BRC0441F,Nome não encontrado
Sódio,mg,237,260,BRC0441F,Nome não encontrado
Magnésio,mg,"26,5","29,2",BRC0441F,Nome não encontrado
Fósforo,mg,276,304,BRC0441F,Nome não encontrado
Potássio,mg,409,450,BRC0441F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0441F,Nome não encontrado
Zinco,mg,"7,70","8,47",BRC0441F,Nome não encontrado
Cobre,mg,"0,12","0,14",BRC0441F,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0441F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0441F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0441F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0441F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,37",BRC0441F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0441F,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0441F,Nome não encontrado
Niacina,mg,"2,86","3,14",BRC0441F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0441F,Nome não encontrado
Vitamina B12,mcg,"3,98","4,38",BRC0441F,Nome não encontrado
Vitamina C,mg,"0,22","0,24",BRC0441F,Nome não encontrado
Equivalente de folato,mcg,"13,1","14,4",BRC0441F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0441F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0441F,Nome não encontrado
Gordura de adição,g,-,-,BRC0441F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0441F,Nome não encontrado
Proteína animal,g,-,-,BRC0441F,Nome não encontrado
