componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,374,448,BRC0198F,Nome não encontrado
Energia,kcal,89,106,BRC0198F,Nome não encontrado
Umidade,g,"77,7","93,2",BRC0198F,Nome não encontrado
Carboidrato total,g,"0,03","0,04",BRC0198F,Nome não encontrado
Carboidrato disponível,g,"0,03","0,04",BRC0198F,Nome não encontrado
Proteína,g,"18,0","21,6",BRC0198F,Nome não encontrado
Lipídios,g,"1,83","2,20",BRC0198F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0198F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0198F,Nome não encontrado
Cinzas,g,"2,46","2,95",BRC0198F,Nome não encontrado
Colesterol,mg,"68,2","81,8",BRC0198F,Nome não encontrado
Ácidos graxos saturados,g,"0,40","0,48",BRC0198F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,40","0,48",BRC0198F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,70","0,84",BRC0198F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0198F,Nome não encontrado
Cálcio,mg,"9,88","11,9",BRC0198F,Nome não encontrado
Ferro,mg,"0,87","1,05",BRC0198F,Nome não encontrado
Sódio,mg,710,852,BRC0198F,Nome não encontrado
Magnésio,mg,"18,8","22,6",BRC0198F,Nome não encontrado
Fósforo,mg,216,260,BRC0198F,Nome não encontrado
Potássio,mg,281,337,BRC0198F,Nome não encontrado
Manganês,mg,traços,traços,BRC0198F,Nome não encontrado
Zinco,mg,"1,44","1,72",BRC0198F,Nome não encontrado
Cobre,mg,"0,36","0,43",BRC0198F,Nome não encontrado
Selênio,mcg,,,BRC0198F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0198F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0198F,Nome não encontrado
Vitamina D,mcg,"0,03","0,04",BRC0198F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,01","0,01",BRC0198F,Nome não encontrado
Tiamina,mg,"0,06","0,08",BRC0198F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0198F,Nome não encontrado
Niacina,mg,"4,23","5,08",BRC0198F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0198F,Nome não encontrado
Vitamina B12,mcg,"0,19","0,23",BRC0198F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0198F,Nome não encontrado
Equivalente de folato,mcg,"5,05","6,06",BRC0198F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0198F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0198F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0198F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0198F,Nome não encontrado
Proteína animal,g,"18,0","21,6",BRC0198F,Nome não encontrado
