componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1445,1589,BRC0322F,Nome não encontrado
Energia,kcal,348,382,BRC0322F,Nome não encontrado
Umidade,g,"44,6","49,1",BRC0322F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0322F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0322F,Nome não encontrado
Proteína,g,"27,7","30,4",BRC0322F,Nome não encontrado
Lipídios,g,"26,2","28,9",BRC0322F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0322F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0322F,Nome não encontrado
Cinzas,g,"1,47","1,62",BRC0322F,Nome não encontrado
Colesterol,mg,128,141,BRC0322F,Nome não encontrado
Ácidos graxos saturados,g,"12,8","14,1",BRC0322F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,92","10,9",BRC0322F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,45",BRC0322F,Nome não encontrado
Ácidos graxos trans,g,"0,54","0,59",BRC0322F,Nome não encontrado
Cálcio,mg,"6,98","7,68",BRC0322F,Nome não encontrado
Ferro,mg,"2,33","2,57",BRC0322F,Nome não encontrado
Sódio,mg,252,277,BRC0322F,Nome não encontrado
Magnésio,mg,"16,7","18,4",BRC0322F,Nome não encontrado
Fósforo,mg,192,212,BRC0322F,Nome não encontrado
Potássio,mg,291,320,BRC0322F,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0322F,Nome não encontrado
Zinco,mg,"5,58","6,13",BRC0322F,Nome não encontrado
Cobre,mg,"0,12","0,13",BRC0322F,Nome não encontrado
Selênio,mcg,"0,10","0,11",BRC0322F,Nome não encontrado
Vitamina A (RE),mcg,"99,4",109,BRC0322F,Nome não encontrado
Vitamina A (RAE),mcg,"98,1",107,BRC0322F,Nome não encontrado
Vitamina D,mcg,"0,12","0,13",BRC0322F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,24","0,26",BRC0322F,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0322F,Nome não encontrado
Riboflavina,mg,"0,06","0,06",BRC0322F,Nome não encontrado
Niacina,mg,"1,57","1,73",BRC0322F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0322F,Nome não encontrado
Vitamina B12,mcg,"3,47","3,81",BRC0322F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0322F,Nome não encontrado
Equivalente de folato,mcg,"6,87","7,56",BRC0322F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0322F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0322F,Nome não encontrado
Gordura de adição,g,-,-,BRC0322F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0322F,Nome não encontrado
Proteína animal,g,-,-,BRC0322F,Nome não encontrado
