componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,155,139,BRC0566B,Nome não encontrado
Energia,kcal,37,33,BRC0566B,Nome não encontrado
Umidade,g,"92,1","82,8",BRC0566B,Nome não encontrado
Carboidrato total,g,"5,21","4,69",BRC0566B,Nome não encontrado
Carboidrato disponível,g,"3,90","3,51",BRC0566B,Nome não encontrado
Proteína,g,"0,58","0,52",BRC0566B,Nome não encontrado
Lipídios,g,"1,85","1,67",BRC0566B,Nome não encontrado
Fibra alimentar,g,"1,31","1,18",BRC0566B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0566B,Nome não encontrado
Cinzas,g,"0,24","0,22",BRC0566B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0566B,Nome não encontrado
Ácidos graxos saturados,g,"0,29","0,26",BRC0566B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,30","1,17",BRC0566B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,22","0,20",BRC0566B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0566B,Nome não encontrado
Cálcio,mg,"11,5","10,4",BRC0566B,Nome não encontrado
Ferro,mg,"0,16","0,14",BRC0566B,Nome não encontrado
Sódio,mg,"2,24","2,01",BRC0566B,Nome não encontrado
Magnésio,mg,"7,73","6,96",BRC0566B,Nome não encontrado
Fósforo,mg,"15,3","13,8",BRC0566B,Nome não encontrado
Potássio,mg,"83,2","74,9",BRC0566B,Nome não encontrado
Manganês,mg,"0,12","0,11",BRC0566B,Nome não encontrado
Zinco,mg,"0,20","0,18",BRC0566B,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0566B,Nome não encontrado
Selênio,mcg,"0,25","0,22",BRC0566B,Nome não encontrado
Vitamina A (RE),mcg,"20,8","18,8",BRC0566B,Nome não encontrado
Vitamina A (RAE),mcg,"10,4","9,38",BRC0566B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0566B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38","0,34",BRC0566B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0566B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0566B,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0566B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0566B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0566B,Nome não encontrado
Vitamina C,mg,"6,77","6,09",BRC0566B,Nome não encontrado
Equivalente de folato,mcg,"17,0","15,3",BRC0566B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0566B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0566B,Nome não encontrado
Gordura de adição,g,-,-,BRC0566B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0566B,Nome não encontrado
Proteína animal,g,-,-,BRC0566B,Nome não encontrado
