componente,unidade,Valor por 100g,Copo americano duplo (240 mL),Copo americano pequeno (165 mL),codigo_alimento,nome_alimento
Energia,kJ,174,418,287,BRC0242C,Nome não encontrado
Energia,kcal,41,98,67,BRC0242C,Nome não encontrado
Umidade,g,"88,9",213,146,BRC0242C,Nome não encontrado
Carboidrato total,g,"10,3","24,7","17,0",BRC0242C,Nome não encontrado
Carboidrato disponível,g,"9,06","21,8","15,0",BRC0242C,Nome não encontrado
Proteína,g,"0,43","1,03","0,71",BRC0242C,Nome não encontrado
Lipídios,g,"0,08","0,19","0,13",BRC0242C,Nome não encontrado
Fibra alimentar,g,"1,24","2,99","2,05",BRC0242C,Nome não encontrado
Álcool,g,"0,00","0,00","0,00",BRC0242C,Nome não encontrado
Cinzas,g,"0,29","0,68","0,47",BRC0242C,Nome não encontrado
Colesterol,mg,"0,00","0,00","0,00",BRC0242C,Nome não encontrado
Ácidos graxos saturados,g,"0,00","0,00","0,00",BRC0242C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,10","0,07",BRC0242C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00","0,00",BRC0242C,Nome não encontrado
Ácidos graxos trans,g,,,,BRC0242C,Nome não encontrado
Cálcio,mg,"11,1","26,6","18,3",BRC0242C,Nome não encontrado
Ferro,mg,"0,29","0,69","0,47",BRC0242C,Nome não encontrado
Sódio,mg,"2,22","5,32","3,65",BRC0242C,Nome não encontrado
Magnésio,mg,"10,7","25,6","17,6",BRC0242C,Nome não encontrado
Fósforo,mg,"11,0","26,3","18,1",BRC0242C,Nome não encontrado
Potássio,mg,114,274,188,BRC0242C,Nome não encontrado
Manganês,mg,"0,13","0,32","0,22",BRC0242C,Nome não encontrado
Zinco,mg,"0,11","0,26","0,18",BRC0242C,Nome não encontrado
Cobre,mg,"0,02","0,05","0,03",BRC0242C,Nome não encontrado
Selênio,mcg,"1,80","4,32","2,97",BRC0242C,Nome não encontrado
Vitamina A (RE),mcg,,,,BRC0242C,Nome não encontrado
Vitamina A (RAE),mcg,,,,BRC0242C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00","0,00",BRC0242C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,,BRC0242C,Nome não encontrado
Tiamina,mg,"0,07","0,16","0,11",BRC0242C,Nome não encontrado
Riboflavina,mg,"0,05","0,12","0,08",BRC0242C,Nome não encontrado
Niacina,mg,traços,traços,traços,BRC0242C,Nome não encontrado
Vitamina B6,mg,"0,01","0,03","0,02",BRC0242C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00","0,00",BRC0242C,Nome não encontrado
Vitamina C,mg,"7,66","18,4","12,6",BRC0242C,Nome não encontrado
Equivalente de folato,mcg,,,,BRC0242C,Nome não encontrado
Sal de adição,g,"0,00","0,00","0,00",BRC0242C,Nome não encontrado
Açúcar de adição,g,"5,00","12,0","8,25",BRC0242C,Nome não encontrado
Gordura de adição,g,-,-,-,BRC0242C,Nome não encontrado
Proteína vegetal,g,-,-,-,BRC0242C,Nome não encontrado
Proteína animal,g,-,-,-,BRC0242C,Nome não encontrado
