componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1227,736,BRC0906B,Nome não encontrado
Energia,kcal,289,173,BRC0906B,Nome não encontrado
Umidade,g,"27,6","16,5",BRC0906B,Nome não encontrado
Carboidrato total,g,"71,9","43,2",BRC0906B,Nome não encontrado
Carboidrato disponível,g,"71,7","43,0",BRC0906B,Nome não encontrado
Proteína,g,"0,36","0,21",BRC0906B,Nome não encontrado
Lipídios,g,"0,00","0,00",BRC0906B,Nome não encontrado
Fibra alimentar,g,"0,20","0,12",BRC0906B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0906B,Nome não encontrado
Cinzas,g,"0,14","0,09",BRC0906B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0906B,Nome não encontrado
Ácidos graxos saturados,g,"0,00","0,00",BRC0906B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0906B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0906B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0906B,Nome não encontrado
Cálcio,mg,"22,7","13,6",BRC0906B,Nome não encontrado
Ferro,mg,"0,42","0,25",BRC0906B,Nome não encontrado
Sódio,mg,"1,31","0,78",BRC0906B,Nome não encontrado
Magnésio,mg,"3,40","2,04",BRC0906B,Nome não encontrado
Fósforo,mg,"6,94","4,17",BRC0906B,Nome não encontrado
Potássio,mg,"31,2","18,7",BRC0906B,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0906B,Nome não encontrado
Zinco,mg,"0,00","0,00",BRC0906B,Nome não encontrado
Cobre,mg,"0,00","0,00",BRC0906B,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0906B,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0906B,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0906B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0906B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0906B,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0906B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0906B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0906B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0906B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0906B,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0906B,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0906B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0906B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0906B,Nome não encontrado
Gordura de adição,g,-,-,BRC0906B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0906B,Nome não encontrado
Proteína animal,g,-,-,BRC0906B,Nome não encontrado
