componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,690,BRC1041F,Nome não encontrado
Energia,kcal,164,BRC1041F,Nome não encontrado
Umidade,g,"64,0",BRC1041F,Nome não encontrado
Carboidrato total,g,"0,00",BRC1041F,Nome não encontrado
Carboidrato disponível,g,"0,00",BRC1041F,Nome não encontrado
Proteína,g,"28,5",BRC1041F,Nome não encontrado
Lipídios,g,"5,56",BRC1041F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1041F,Nome não encontrado
Álcool,g,"0,00",BRC1041F,Nome não encontrado
Cinzas,g,"1,92",BRC1041F,Nome não encontrado
Colesterol,mg,"45,8",BRC1041F,Nome não encontrado
Ácidos graxos saturados,g,"0,86",BRC1041F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,32",BRC1041F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,67",BRC1041F,Nome não encontrado
Ácidos graxos trans,g,,BRC1041F,Nome não encontrado
Cálcio,mg,"10,0",BRC1041F,Nome não encontrado
Ferro,mg,"0,79",BRC1041F,Nome não encontrado
Sódio,mg,218,BRC1041F,Nome não encontrado
Magnésio,mg,"24,5",BRC1041F,Nome não encontrado
Fósforo,mg,167,BRC1041F,Nome não encontrado
Potássio,mg,138,BRC1041F,Nome não encontrado
Manganês,mg,"0,01",BRC1041F,Nome não encontrado
Zinco,mg,"1,50",BRC1041F,Nome não encontrado
Cobre,mg,"0,05",BRC1041F,Nome não encontrado
Selênio,mcg,"28,6",BRC1041F,Nome não encontrado
Vitamina A (RE),mcg,"2,38",BRC1041F,Nome não encontrado
Vitamina A (RAE),mcg,"2,38",BRC1041F,Nome não encontrado
Vitamina D,mcg,"0,10",BRC1041F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,10",BRC1041F,Nome não encontrado
Tiamina,mg,"0,04",BRC1041F,Nome não encontrado
Riboflavina,mg,"0,20",BRC1041F,Nome não encontrado
Niacina,mg,"8,00",BRC1041F,Nome não encontrado
Vitamina B6,mg,"0,63",BRC1041F,Nome não encontrado
Vitamina B12,mcg,"0,87",BRC1041F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1041F,Nome não encontrado
Equivalente de folato,mcg,"4,53",BRC1041F,Nome não encontrado
Sal de adição,g,"0,00",BRC1041F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1041F,Nome não encontrado
Gordura de adição,g,-,BRC1041F,Nome não encontrado
Proteína vegetal,g,-,BRC1041F,Nome não encontrado
Proteína animal,g,-,BRC1041F,Nome não encontrado
