componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,437,436,BRC0096E,Nome não encontrado
Energia,kcal,103,103,BRC0096E,Nome não encontrado
Umidade,g,"75,9","75,9",BRC0096E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0096E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0096E,Nome não encontrado
Proteína,g,"22,3","22,3",BRC0096E,Nome não encontrado
Lipídios,g,"1,58","1,58",BRC0096E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0096E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0096E,Nome não encontrado
Cinzas,g,"1,75","1,75",BRC0096E,Nome não encontrado
Colesterol,mg,"60,3","60,3",BRC0096E,Nome não encontrado
Ácidos graxos saturados,g,"0,72","0,72",BRC0096E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,48","0,48",BRC0096E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,12","0,12",BRC0096E,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0096E,Nome não encontrado
Cálcio,mg,"14,5","14,5",BRC0096E,Nome não encontrado
Ferro,mg,"0,26","0,26",BRC0096E,Nome não encontrado
Sódio,mg,231,231,BRC0096E,Nome não encontrado
Magnésio,mg,"28,4","28,4",BRC0096E,Nome não encontrado
Fósforo,mg,209,209,BRC0096E,Nome não encontrado
Potássio,mg,352,352,BRC0096E,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0096E,Nome não encontrado
Zinco,mg,"0,47","0,47",BRC0096E,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0096E,Nome não encontrado
Selênio,mcg,"29,8","29,8",BRC0096E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0096E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0096E,Nome não encontrado
Vitamina D,mcg,"1,36","1,36",BRC0096E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,57",BRC0096E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0096E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0096E,Nome não encontrado
Niacina,mg,"5,64","5,64",BRC0096E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0096E,Nome não encontrado
Vitamina B12,mcg,"4,35","4,35",BRC0096E,Nome não encontrado
Vitamina C,mg,"0,83","0,83",BRC0096E,Nome não encontrado
Equivalente de folato,mcg,"11,8","11,8",BRC0096E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0096E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0096E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0096E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0096E,Nome não encontrado
Proteína animal,g,"22,3","22,3",BRC0096E,Nome não encontrado
