componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,396,316,BRC0696A,Nome não encontrado
Energia,kcal,95,76,BRC0696A,Nome não encontrado
Umidade,g,"77,7","62,2",BRC0696A,Nome não encontrado
Carboidrato total,g,"14,8","11,9",BRC0696A,Nome não encontrado
Carboidrato disponível,g,"12,9","10,3",BRC0696A,Nome não encontrado
Proteína,g,"2,72","2,17",BRC0696A,Nome não encontrado
Lipídios,g,"3,17","2,54",BRC0696A,Nome não encontrado
Fibra alimentar,g,"2,32","1,86",BRC0696A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0696A,Nome não encontrado
Cinzas,g,"1,34","1,07",BRC0696A,Nome não encontrado
Colesterol,mg,"25,5","20,4",BRC0696A,Nome não encontrado
Ácidos graxos saturados,g,"0,64","0,51",BRC0696A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,04","0,83",BRC0696A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,24","0,99",BRC0696A,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0696A,Nome não encontrado
Cálcio,mg,"13,0","10,4",BRC0696A,Nome não encontrado
Ferro,mg,"1,01","0,81",BRC0696A,Nome não encontrado
Sódio,mg,379,303,BRC0696A,Nome não encontrado
Magnésio,mg,"9,38","7,50",BRC0696A,Nome não encontrado
Fósforo,mg,"41,7","33,3",BRC0696A,Nome não encontrado
Potássio,mg,117,"94,2",BRC0696A,Nome não encontrado
Manganês,mg,"0,29","0,23",BRC0696A,Nome não encontrado
Zinco,mg,"0,35","0,28",BRC0696A,Nome não encontrado
Cobre,mg,"0,06","0,05",BRC0696A,Nome não encontrado
Selênio,mcg,"1,74","1,39",BRC0696A,Nome não encontrado
Vitamina A (RE),mcg,"45,8","36,6",BRC0696A,Nome não encontrado
Vitamina A (RAE),mcg,"26,9","21,5",BRC0696A,Nome não encontrado
Vitamina D,mcg,"0,13","0,10",BRC0696A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,53",BRC0696A,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0696A,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0696A,Nome não encontrado
Niacina,mg,"0,22","0,18",BRC0696A,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0696A,Nome não encontrado
Vitamina B12,mcg,"0,07","0,05",BRC0696A,Nome não encontrado
Vitamina C,mg,"22,5","18,0",BRC0696A,Nome não encontrado
Equivalente de folato,mcg,"41,8","33,5",BRC0696A,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0696A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0696A,Nome não encontrado
Gordura de adição,g,-,-,BRC0696A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0696A,Nome não encontrado
Proteína animal,g,-,-,BRC0696A,Nome não encontrado
