componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,480,BRC1008F,Nome não encontrado
Energia,kcal,113,BRC1008F,Nome não encontrado
Umidade,g,"71,3",BRC1008F,Nome não encontrado
Carboidrato total,g,"2,80",BRC1008F,Nome não encontrado
Carboidrato disponível,g,"2,80",BRC1008F,Nome não encontrado
Proteína,g,"22,5",BRC1008F,Nome não encontrado
Lipídios,g,"1,36",BRC1008F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1008F,Nome não encontrado
Álcool,g,"0,00",BRC1008F,Nome não encontrado
Cinzas,g,"2,05",BRC1008F,Nome não encontrado
Colesterol,mg,225,BRC1008F,Nome não encontrado
Ácidos graxos saturados,g,"0,34",BRC1008F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,24",BRC1008F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46",BRC1008F,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1008F,Nome não encontrado
Cálcio,mg,147,BRC1008F,Nome não encontrado
Ferro,mg,"1,09",BRC1008F,Nome não encontrado
Sódio,mg,256,BRC1008F,Nome não encontrado
Magnésio,mg,"26,5",BRC1008F,Nome não encontrado
Fósforo,mg,195,BRC1008F,Nome não encontrado
Potássio,mg,333,BRC1008F,Nome não encontrado
Manganês,mg,,BRC1008F,Nome não encontrado
Zinco,mg,"1,56",BRC1008F,Nome não encontrado
Cobre,mg,"0,35",BRC1008F,Nome não encontrado
Selênio,mcg,,BRC1008F,Nome não encontrado
Vitamina A (RE),mcg,,BRC1008F,Nome não encontrado
Vitamina A (RAE),mcg,"67,6",BRC1008F,Nome não encontrado
Vitamina D,mcg,"0,81",BRC1008F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC1008F,Nome não encontrado
Tiamina,mg,"0,17",BRC1008F,Nome não encontrado
Riboflavina,mg,"0,27",BRC1008F,Nome não encontrado
Niacina,mg,"1,32",BRC1008F,Nome não encontrado
Vitamina B6,mg,"0,13",BRC1008F,Nome não encontrado
Vitamina B12,mcg,,BRC1008F,Nome não encontrado
Vitamina C,mg,,BRC1008F,Nome não encontrado
Equivalente de folato,mcg,,BRC1008F,Nome não encontrado
Sal de adição,g,"0,00",BRC1008F,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1008F,Nome não encontrado
Gordura de adição,g,-,BRC1008F,Nome não encontrado
Proteína vegetal,g,-,BRC1008F,Nome não encontrado
Proteína animal,g,-,BRC1008F,Nome não encontrado
