componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,185,129,BRC0399B,Nome não encontrado
Energia,kcal,45,31,BRC0399B,Nome não encontrado
Umidade,g,"91,6","64,1",BRC0399B,Nome não encontrado
Carboidrato total,g,"2,60","1,82",BRC0399B,Nome não encontrado
Carboidrato disponível,g,"0,90","0,63",BRC0399B,Nome não encontrado
Proteína,g,"1,50","1,05",BRC0399B,Nome não encontrado
Lipídios,g,"3,54","2,48",BRC0399B,Nome não encontrado
Fibra alimentar,g,"1,71","1,19",BRC0399B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0399B,Nome não encontrado
Cinzas,g,"0,81","0,56",BRC0399B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0399B,Nome não encontrado
Ácidos graxos saturados,g,"0,58","0,40",BRC0399B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,42","1,69",BRC0399B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,32",BRC0399B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0399B,Nome não encontrado
Cálcio,mg,"62,1","43,5",BRC0399B,Nome não encontrado
Ferro,mg,"1,57","1,10",BRC0399B,Nome não encontrado
Sódio,mg,"59,9","41,9",BRC0399B,Nome não encontrado
Magnésio,mg,"12,5","8,74",BRC0399B,Nome não encontrado
Fósforo,mg,"41,0","28,7",BRC0399B,Nome não encontrado
Potássio,mg,234,163,BRC0399B,Nome não encontrado
Manganês,mg,"0,22","0,15",BRC0399B,Nome não encontrado
Zinco,mg,"0,42","0,29",BRC0399B,Nome não encontrado
Cobre,mg,"0,07","0,05",BRC0399B,Nome não encontrado
Selênio,mcg,"0,22","0,15",BRC0399B,Nome não encontrado
Vitamina A (RE),mcg,364,255,BRC0399B,Nome não encontrado
Vitamina A (RAE),mcg,182,127,BRC0399B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0399B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,06","1,44",BRC0399B,Nome não encontrado
Tiamina,mg,"0,06","0,04",BRC0399B,Nome não encontrado
Riboflavina,mg,"0,09","0,06",BRC0399B,Nome não encontrado
Niacina,mg,"0,46","0,32",BRC0399B,Nome não encontrado
Vitamina B6,mg,"0,07","0,05",BRC0399B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0399B,Nome não encontrado
Vitamina C,mg,"31,6","22,1",BRC0399B,Nome não encontrado
Equivalente de folato,mcg,"24,9","17,4",BRC0399B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0399B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0399B,Nome não encontrado
Gordura de adição,g,-,-,BRC0399B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0399B,Nome não encontrado
Proteína animal,g,-,-,BRC0399B,Nome não encontrado
