componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,869,956,BRC0909F,Nome não encontrado
Energia,kcal,209,229,BRC0909F,Nome não encontrado
Umidade,g,"65,5","72,1",BRC0909F,Nome não encontrado
Carboidrato total,g,"0,20","0,22",BRC0909F,Nome não encontrado
Carboidrato disponível,g,"0,20","0,22",BRC0909F,Nome não encontrado
Proteína,g,"19,3","21,2",BRC0909F,Nome não encontrado
Lipídios,g,"14,5","16,0",BRC0909F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0909F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0909F,Nome não encontrado
Cinzas,g,"0,45","0,49",BRC0909F,Nome não encontrado
Colesterol,mg,"83,6","92,0",BRC0909F,Nome não encontrado
Ácidos graxos saturados,g,"3,90","4,29",BRC0909F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,48","6,02",BRC0909F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,97","3,26",BRC0909F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0909F,Nome não encontrado
Cálcio,mg,"87,7","96,5",BRC0909F,Nome não encontrado
Ferro,mg,"9,87","10,9",BRC0909F,Nome não encontrado
Sódio,mg,246,271,BRC0909F,Nome não encontrado
Magnésio,mg,"4,98","5,48",BRC0909F,Nome não encontrado
Fósforo,mg,"82,6","90,9",BRC0909F,Nome não encontrado
Potássio,mg,"30,9","34,0",BRC0909F,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0909F,Nome não encontrado
Zinco,mg,"0,69","0,76",BRC0909F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0909F,Nome não encontrado
Selênio,mcg,"3,58","3,94",BRC0909F,Nome não encontrado
Vitamina A (RE),mcg,"29,9","32,9",BRC0909F,Nome não encontrado
Vitamina A (RAE),mcg,"29,9","32,9",BRC0909F,Nome não encontrado
Vitamina D,mcg,"0,20","0,22",BRC0909F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,27","0,30",BRC0909F,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0909F,Nome não encontrado
Riboflavina,mg,"0,20","0,22",BRC0909F,Nome não encontrado
Niacina,mg,"0,40","0,44",BRC0909F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0909F,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0909F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0909F,Nome não encontrado
Equivalente de folato,mcg,"85,6","94,2",BRC0909F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0909F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0909F,Nome não encontrado
Gordura de adição,g,-,-,BRC0909F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0909F,Nome não encontrado
Proteína animal,g,-,-,BRC0909F,Nome não encontrado
