componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1102,1212,BRC0447F,Nome não encontrado
Energia,kcal,264,290,BRC0447F,Nome não encontrado
Umidade,g,"51,2","56,4",BRC0447F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0447F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0447F,Nome não encontrado
Proteína,g,"32,3","35,6",BRC0447F,Nome não encontrado
Lipídios,g,"14,8","16,3",BRC0447F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0447F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0447F,Nome não encontrado
Cinzas,g,"1,63","1,79",BRC0447F,Nome não encontrado
Colesterol,mg,133,146,BRC0447F,Nome não encontrado
Ácidos graxos saturados,g,"7,71","8,48",BRC0447F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,88","5,37",BRC0447F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,45",BRC0447F,Nome não encontrado
Ácidos graxos trans,g,"0,38","0,41",BRC0447F,Nome não encontrado
Cálcio,mg,"4,77","5,25",BRC0447F,Nome não encontrado
Ferro,mg,"2,73","3,00",BRC0447F,Nome não encontrado
Sódio,mg,234,257,BRC0447F,Nome não encontrado
Magnésio,mg,"24,7","27,1",BRC0447F,Nome não encontrado
Fósforo,mg,260,286,BRC0447F,Nome não encontrado
Potássio,mg,379,417,BRC0447F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0447F,Nome não encontrado
Zinco,mg,"7,28","8,01",BRC0447F,Nome não encontrado
Cobre,mg,"0,12","0,13",BRC0447F,Nome não encontrado
Selênio,mcg,"0,10","0,11",BRC0447F,Nome não encontrado
Vitamina A (RE),mcg,"99,4",109,BRC0447F,Nome não encontrado
Vitamina A (RAE),mcg,"98,1",107,BRC0447F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0447F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,47",BRC0447F,Nome não encontrado
Tiamina,mg,"0,03","0,04",BRC0447F,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0447F,Nome não encontrado
Niacina,mg,"2,71","2,98",BRC0447F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0447F,Nome não encontrado
Vitamina B12,mcg,"3,79","4,17",BRC0447F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0447F,Nome não encontrado
Equivalente de folato,mcg,"12,0","13,2",BRC0447F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0447F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0447F,Nome não encontrado
Gordura de adição,g,-,-,BRC0447F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0447F,Nome não encontrado
Proteína animal,g,-,-,BRC0447F,Nome não encontrado
