componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,144,BRC1131B,Nome não encontrado
Energia,kcal,34,BRC1131B,Nome não encontrado
Umidade,g,"88,7",BRC1131B,Nome não encontrado
Carboidrato total,g,"8,41",BRC1131B,Nome não encontrado
Carboidrato disponível,g,"4,84",BRC1131B,Nome não encontrado
Proteína,g,"1,43",BRC1131B,Nome não encontrado
Lipídios,g,"0,23",BRC1131B,Nome não encontrado
Fibra alimentar,g,"3,57",BRC1131B,Nome não encontrado
Álcool,g,"0,00",BRC1131B,Nome não encontrado
Cinzas,g,"1,21",BRC1131B,Nome não encontrado
Colesterol,mg,"0,00",BRC1131B,Nome não encontrado
Ácidos graxos saturados,g,"0,10",BRC1131B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,08",BRC1131B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,19",BRC1131B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1131B,Nome não encontrado
Cálcio,mg,"56,4",BRC1131B,Nome não encontrado
Ferro,mg,"0,84",BRC1131B,Nome não encontrado
Sódio,mg,,BRC1131B,Nome não encontrado
Magnésio,mg,"19,6",BRC1131B,Nome não encontrado
Fósforo,mg,"57,5",BRC1131B,Nome não encontrado
Potássio,mg,476,BRC1131B,Nome não encontrado
Manganês,mg,"0,22",BRC1131B,Nome não encontrado
Zinco,mg,"0,23",BRC1131B,Nome não encontrado
Cobre,mg,"0,08",BRC1131B,Nome não encontrado
Selênio,mcg,,BRC1131B,Nome não encontrado
Vitamina A (RE),mcg,"0,00",BRC1131B,Nome não encontrado
Vitamina A (RAE),mcg,"49,7",BRC1131B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1131B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67",BRC1131B,Nome não encontrado
Tiamina,mg,"0,01",BRC1131B,Nome não encontrado
Riboflavina,mg,"0,04",BRC1131B,Nome não encontrado
Niacina,mg,"0,70",BRC1131B,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1131B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1131B,Nome não encontrado
Vitamina C,mg,"11,7",BRC1131B,Nome não encontrado
Equivalente de folato,mcg,"31,1",BRC1131B,Nome não encontrado
Sal de adição,g,"0,00",BRC1131B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1131B,Nome não encontrado
Gordura de adição,g,"0,00",BRC1131B,Nome não encontrado
Proteína vegetal,g,"1,43",BRC1131B,Nome não encontrado
Proteína animal,g,"0,00",BRC1131B,Nome não encontrado
