componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1028,617,BRC0464E,Nome não encontrado
Energia,kcal,246,147,BRC0464E,Nome não encontrado
Umidade,g,"54,3","32,6",BRC0464E,Nome não encontrado
Carboidrato total,g,"21,3","12,8",BRC0464E,Nome não encontrado
Carboidrato disponível,g,"20,0","12,0",BRC0464E,Nome não encontrado
Proteína,g,"9,55","5,73",BRC0464E,Nome não encontrado
Lipídios,g,"13,9","8,36",BRC0464E,Nome não encontrado
Fibra alimentar,g,"1,30","0,78",BRC0464E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0464E,Nome não encontrado
Cinzas,g,"1,67","1,00",BRC0464E,Nome não encontrado
Colesterol,mg,"60,2","36,1",BRC0464E,Nome não encontrado
Ácidos graxos saturados,g,"2,51","1,51",BRC0464E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,39","2,04",BRC0464E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,56","4,54",BRC0464E,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0464E,Nome não encontrado
Cálcio,mg,"15,5","9,30",BRC0464E,Nome não encontrado
Ferro,mg,"1,10","0,66",BRC0464E,Nome não encontrado
Sódio,mg,449,269,BRC0464E,Nome não encontrado
Magnésio,mg,"25,8","15,5",BRC0464E,Nome não encontrado
Fósforo,mg,136,"82,0",BRC0464E,Nome não encontrado
Potássio,mg,448,268,BRC0464E,Nome não encontrado
Manganês,mg,"0,14","0,08",BRC0464E,Nome não encontrado
Zinco,mg,"0,57","0,34",BRC0464E,Nome não encontrado
Cobre,mg,"0,13","0,08",BRC0464E,Nome não encontrado
Selênio,mcg,"14,4","8,62",BRC0464E,Nome não encontrado
Vitamina A (RE),mcg,"19,1","11,5",BRC0464E,Nome não encontrado
Vitamina A (RAE),mcg,"16,7","10,0",BRC0464E,Nome não encontrado
Vitamina D,mcg,"1,08","0,65",BRC0464E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,37",BRC0464E,Nome não encontrado
Tiamina,mg,"0,10","0,06",BRC0464E,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0464E,Nome não encontrado
Niacina,mg,"0,74","0,44",BRC0464E,Nome não encontrado
Vitamina B6,mg,"0,10","0,06",BRC0464E,Nome não encontrado
Vitamina B12,mcg,"0,96","0,58",BRC0464E,Nome não encontrado
Vitamina C,mg,"19,6","11,8",BRC0464E,Nome não encontrado
Equivalente de folato,mcg,"42,8","25,7",BRC0464E,Nome não encontrado
Sal de adição,g,"0,45","0,27",BRC0464E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0464E,Nome não encontrado
Gordura de adição,g,-,-,BRC0464E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0464E,Nome não encontrado
Proteína animal,g,-,-,BRC0464E,Nome não encontrado
