componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,805,805,BRC0635A,Nome não encontrado
Energia,kcal,192,191,BRC0635A,Nome não encontrado
Umidade,g,"59,7","59,7",BRC0635A,Nome não encontrado
Carboidrato total,g,"13,4","13,4",BRC0635A,Nome não encontrado
Carboidrato disponível,g,"12,7","12,7",BRC0635A,Nome não encontrado
Proteína,g,"17,6","17,6",BRC0635A,Nome não encontrado
Lipídios,g,"7,70","7,70",BRC0635A,Nome não encontrado
Fibra alimentar,g,"0,73","0,73",BRC0635A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0635A,Nome não encontrado
Cinzas,g,"1,58","1,58",BRC0635A,Nome não encontrado
Colesterol,mg,"50,9","50,9",BRC0635A,Nome não encontrado
Ácidos graxos saturados,g,"2,84","2,84",BRC0635A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,69","2,69",BRC0635A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,94","1,94",BRC0635A,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,13",BRC0635A,Nome não encontrado
Cálcio,mg,"7,46","7,46",BRC0635A,Nome não encontrado
Ferro,mg,"2,08","2,08",BRC0635A,Nome não encontrado
Sódio,mg,312,312,BRC0635A,Nome não encontrado
Magnésio,mg,"12,6","12,6",BRC0635A,Nome não encontrado
Fósforo,mg,136,136,BRC0635A,Nome não encontrado
Potássio,mg,213,213,BRC0635A,Nome não encontrado
Manganês,mg,"0,08","0,08",BRC0635A,Nome não encontrado
Zinco,mg,"4,67","4,67",BRC0635A,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0635A,Nome não encontrado
Selênio,mcg,"3,99","3,99",BRC0635A,Nome não encontrado
Vitamina A (RE),mcg,"4,12","4,12",BRC0635A,Nome não encontrado
Vitamina A (RAE),mcg,"4,11","4,11",BRC0635A,Nome não encontrado
Vitamina D,mcg,"0,08","0,08",BRC0635A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,41",BRC0635A,Nome não encontrado
Tiamina,mg,"0,09","0,09",BRC0635A,Nome não encontrado
Riboflavina,mg,"0,13","0,13",BRC0635A,Nome não encontrado
Niacina,mg,"3,92","3,92",BRC0635A,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0635A,Nome não encontrado
Vitamina B12,mcg,"1,99","1,99",BRC0635A,Nome não encontrado
Vitamina C,mg,"0,25","0,25",BRC0635A,Nome não encontrado
Equivalente de folato,mcg,"38,0","38,0",BRC0635A,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0635A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0635A,Nome não encontrado
Gordura de adição,g,-,-,BRC0635A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0635A,Nome não encontrado
Proteína animal,g,-,-,BRC0635A,Nome não encontrado
