componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,699,699,BRC0982A,Nome não encontrado
Energia,kcal,165,165,BRC0982A,Nome não encontrado
Umidade,g,"60,3","60,3",BRC0982A,Nome não encontrado
Carboidrato total,g,"28,1","28,1",BRC0982A,Nome não encontrado
Carboidrato disponível,g,"26,6","26,6",BRC0982A,Nome não encontrado
Proteína,g,"6,98","6,98",BRC0982A,Nome não encontrado
Lipídios,g,"3,13","3,13",BRC0982A,Nome não encontrado
Fibra alimentar,g,"1,51","1,51",BRC0982A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0982A,Nome não encontrado
Cinzas,g,"1,42","1,42",BRC0982A,Nome não encontrado
Colesterol,mg,"22,7","22,7",BRC0982A,Nome não encontrado
Ácidos graxos saturados,g,"1,72","1,72",BRC0982A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,84","0,84",BRC0982A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,13","0,13",BRC0982A,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,07",BRC0982A,Nome não encontrado
Cálcio,mg,"35,2","35,2",BRC0982A,Nome não encontrado
Ferro,mg,"1,71","1,71",BRC0982A,Nome não encontrado
Sódio,mg,404,404,BRC0982A,Nome não encontrado
Magnésio,mg,"6,94","6,94",BRC0982A,Nome não encontrado
Fósforo,mg,"76,7","76,7",BRC0982A,Nome não encontrado
Potássio,mg,"61,0","61,0",BRC0982A,Nome não encontrado
Manganês,mg,"0,21","0,21",BRC0982A,Nome não encontrado
Zinco,mg,"0,66","0,66",BRC0982A,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0982A,Nome não encontrado
Selênio,mcg,"4,08","4,08",BRC0982A,Nome não encontrado
Vitamina A (RE),mcg,"31,1","31,1",BRC0982A,Nome não encontrado
Vitamina A (RAE),mcg,"22,6","22,6",BRC0982A,Nome não encontrado
Vitamina D,mcg,"0,10","0,10",BRC0982A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19","0,19",BRC0982A,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0982A,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0982A,Nome não encontrado
Niacina,mg,"3,37","3,37",BRC0982A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0982A,Nome não encontrado
Vitamina B12,mcg,"0,15","0,15",BRC0982A,Nome não encontrado
Vitamina C,mg,"0,06","0,06",BRC0982A,Nome não encontrado
Equivalente de folato,mcg,"81,3","81,3",BRC0982A,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0982A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0982A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0982A,Nome não encontrado
Proteína vegetal,g,"0,10","0,10",BRC0982A,Nome não encontrado
Proteína animal,g,"1,94","1,94",BRC0982A,Nome não encontrado
