componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,103,41,BRC0596B,Nome não encontrado
Energia,kcal,25,9,BRC0596B,Nome não encontrado
Umidade,g,"95,0","38,0",BRC0596B,Nome não encontrado
Carboidrato total,g,"2,33","0,93",BRC0596B,Nome não encontrado
Carboidrato disponível,g,"1,14","0,46",BRC0596B,Nome não encontrado
Proteína,g,"0,50","0,20",BRC0596B,Nome não encontrado
Lipídios,g,"1,78","0,71",BRC0596B,Nome não encontrado
Fibra alimentar,g,"1,19","0,48",BRC0596B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0596B,Nome não encontrado
Cinzas,g,"0,31","0,13",BRC0596B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0596B,Nome não encontrado
Ácidos graxos saturados,g,"0,37","0,15",BRC0596B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,18","0,47",BRC0596B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21","0,09",BRC0596B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0596B,Nome não encontrado
Cálcio,mg,"14,0","5,59",BRC0596B,Nome não encontrado
Ferro,mg,"0,28","0,11",BRC0596B,Nome não encontrado
Sódio,mg,"5,40","2,16",BRC0596B,Nome não encontrado
Magnésio,mg,"5,40","2,16",BRC0596B,Nome não encontrado
Fósforo,mg,"16,7","6,69",BRC0596B,Nome não encontrado
Potássio,mg,123,"49,4",BRC0596B,Nome não encontrado
Manganês,mg,"0,14","0,05",BRC0596B,Nome não encontrado
Zinco,mg,"0,26","0,10",BRC0596B,Nome não encontrado
Cobre,mg,"0,02","0,01",BRC0596B,Nome não encontrado
Selênio,mcg,"0,19","0,08",BRC0596B,Nome não encontrado
Vitamina A (RE),mcg,274,109,BRC0596B,Nome não encontrado
Vitamina A (RAE),mcg,137,"54,8",BRC0596B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0596B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45","0,18",BRC0596B,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0596B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0596B,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0596B,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0596B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0596B,Nome não encontrado
Vitamina C,mg,"9,01","3,60",BRC0596B,Nome não encontrado
Equivalente de folato,mcg,"14,6","5,85",BRC0596B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0596B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0596B,Nome não encontrado
Gordura de adição,g,-,-,BRC0596B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0596B,Nome não encontrado
Proteína animal,g,-,-,BRC0596B,Nome não encontrado
