componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,854,853,BRC0650F,Nome não encontrado
Energia,kcal,204,204,BRC0650F,Nome não encontrado
Umidade,g,"61,3","61,3",BRC0650F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0650F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0650F,Nome não encontrado
Proteína,g,"26,6","26,6",BRC0650F,Nome não encontrado
Lipídios,g,"10,9","10,9",BRC0650F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0650F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0650F,Nome não encontrado
Cinzas,g,"1,28","1,28",BRC0650F,Nome não encontrado
Colesterol,mg,102,102,BRC0650F,Nome não encontrado
Ácidos graxos saturados,g,"4,78","4,78",BRC0650F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,58","4,58",BRC0650F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,30",BRC0650F,Nome não encontrado
Ácidos graxos trans,g,"0,24","0,24",BRC0650F,Nome não encontrado
Cálcio,mg,"4,12","4,12",BRC0650F,Nome não encontrado
Ferro,mg,"2,64","2,64",BRC0650F,Nome não encontrado
Sódio,mg,231,231,BRC0650F,Nome não encontrado
Magnésio,mg,"17,0","17,0",BRC0650F,Nome não encontrado
Fósforo,mg,163,163,BRC0650F,Nome não encontrado
Potássio,mg,254,254,BRC0650F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0650F,Nome não encontrado
Zinco,mg,"8,06","8,06",BRC0650F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0650F,Nome não encontrado
Selênio,mcg,"4,62","4,62",BRC0650F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0650F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0650F,Nome não encontrado
Vitamina D,mcg,"0,10","0,10",BRC0650F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17","0,17",BRC0650F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0650F,Nome não encontrado
Riboflavina,mg,"0,32","0,32",BRC0650F,Nome não encontrado
Niacina,mg,"1,76","1,76",BRC0650F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0650F,Nome não encontrado
Vitamina B12,mcg,"2,76","2,76",BRC0650F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0650F,Nome não encontrado
Equivalente de folato,mcg,"3,08","3,08",BRC0650F,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0650F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0650F,Nome não encontrado
Gordura de adição,g,-,-,BRC0650F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0650F,Nome não encontrado
Proteína animal,g,-,-,BRC0650F,Nome não encontrado
