componente,unidade,Valor por 100g,Porção Média (60 g),codigo_alimento,nome_alimento
Energia,kJ,453,271,BRC0921F,Nome não encontrado
Energia,kcal,107,64,BRC0921F,Nome não encontrado
Umidade,g,"74,2","44,5",BRC0921F,Nome não encontrado
Carboidrato total,g,"10,7","6,43",BRC0921F,Nome não encontrado
Carboidrato disponível,g,"10,7","6,43",BRC0921F,Nome não encontrado
Proteína,g,"12,3","7,38",BRC0921F,Nome não encontrado
Lipídios,g,"1,66","1,00",BRC0921F,Nome não encontrado
Fibra alimentar,g,,,BRC0921F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0921F,Nome não encontrado
Cinzas,g,"1,16","0,70",BRC0921F,Nome não encontrado
Colesterol,mg,"26,8","16,1",BRC0921F,Nome não encontrado
Ácidos graxos saturados,g,"0,65","0,39",BRC0921F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,69","0,42",BRC0921F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,28","0,17",BRC0921F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0921F,Nome não encontrado
Cálcio,mg,"12,1","7,29",BRC0921F,Nome não encontrado
Ferro,mg,"1,65","0,99",BRC0921F,Nome não encontrado
Sódio,mg,226,135,BRC0921F,Nome não encontrado
Magnésio,mg,"25,6","15,3",BRC0921F,Nome não encontrado
Fósforo,mg,125,"75,1",BRC0921F,Nome não encontrado
Potássio,mg,240,144,BRC0921F,Nome não encontrado
Manganês,mg,"0,39","0,23",BRC0921F,Nome não encontrado
Zinco,mg,"2,74","1,64",BRC0921F,Nome não encontrado
Cobre,mg,"0,13","0,08",BRC0921F,Nome não encontrado
Selênio,mcg,,,BRC0921F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0921F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0921F,Nome não encontrado
Vitamina D,mcg,,,BRC0921F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0921F,Nome não encontrado
Tiamina,mg,"0,09","0,05",BRC0921F,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0921F,Nome não encontrado
Niacina,mg,"1,20","0,72",BRC0921F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0921F,Nome não encontrado
Vitamina B12,mcg,"0,55","0,33",BRC0921F,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0921F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0921F,Nome não encontrado
Sal de adição,g,"0,45","0,27",BRC0921F,Nome não encontrado
Açúcar de adição,g,,,BRC0921F,Nome não encontrado
Gordura de adição,g,-,-,BRC0921F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0921F,Nome não encontrado
Proteína animal,g,-,-,BRC0921F,Nome não encontrado
