componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (10 g),codigo_alimento,nome_alimento
Energia,kJ,1625,162,BRC0415A,Nome não encontrado
Energia,kcal,383,38,BRC0415A,Nome não encontrado
Umidade,g,"7,40","0,74",BRC0415A,Nome não encontrado
Carboidrato total,g,"81,8","8,18",BRC0415A,Nome não encontrado
Carboidrato disponível,g,"81,8","8,18",BRC0415A,Nome não encontrado
Proteína,g,"7,11","0,71",BRC0415A,Nome não encontrado
Lipídios,g,"3,05","0,31",BRC0415A,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0415A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0415A,Nome não encontrado
Cinzas,g,"0,61","0,06",BRC0415A,Nome não encontrado
Colesterol,mg,"57,9","5,79",BRC0415A,Nome não encontrado
Ácidos graxos saturados,g,"0,56","0,06",BRC0415A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,71","0,07",BRC0415A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,04",BRC0415A,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,00",BRC0415A,Nome não encontrado
Cálcio,mg,"14,9","1,49",BRC0415A,Nome não encontrado
Ferro,mg,"2,74","0,27",BRC0415A,Nome não encontrado
Sódio,mg,"91,9","9,19",BRC0415A,Nome não encontrado
Magnésio,mg,"15,1","1,51",BRC0415A,Nome não encontrado
Fósforo,mg,"75,0","7,50",BRC0415A,Nome não encontrado
Potássio,mg,"90,9","9,09",BRC0415A,Nome não encontrado
Manganês,mg,"0,20","0,02",BRC0415A,Nome não encontrado
Zinco,mg,"0,58","0,06",BRC0415A,Nome não encontrado
Cobre,mg,"0,08","0,01",BRC0415A,Nome não encontrado
Selênio,mcg,"5,40","0,54",BRC0415A,Nome não encontrado
Vitamina A (RE),mcg,"25,4","2,54",BRC0415A,Nome não encontrado
Vitamina A (RAE),mcg,"25,4","2,54",BRC0415A,Nome não encontrado
Vitamina D,mcg,"0,30","0,03",BRC0415A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,03",BRC0415A,Nome não encontrado
Tiamina,mg,"0,11","0,01",BRC0415A,Nome não encontrado
Riboflavina,mg,"0,07","0,01",BRC0415A,Nome não encontrado
Niacina,mg,"0,45","0,05",BRC0415A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0415A,Nome não encontrado
Vitamina B12,mcg,"0,11","0,01",BRC0415A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0415A,Nome não encontrado
Equivalente de folato,mcg,"88,5","8,85",BRC0415A,Nome não encontrado
Sal de adição,g,,,BRC0415A,Nome não encontrado
Açúcar de adição,g,,,BRC0415A,Nome não encontrado
Gordura de adição,g,,,BRC0415A,Nome não encontrado
Proteína vegetal,g,,,BRC0415A,Nome não encontrado
Proteína animal,g,,,BRC0415A,Nome não encontrado
