componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,748,748,BRC0078E,Nome não encontrado
Energia,kcal,179,178,BRC0078E,Nome não encontrado
Umidade,g,"64,7","64,7",BRC0078E,Nome não encontrado
Carboidrato total,g,"3,33","3,33",BRC0078E,Nome não encontrado
Carboidrato disponível,g,"3,33","3,33",BRC0078E,Nome não encontrado
Proteína,g,"21,5","21,5",BRC0078E,Nome não encontrado
Lipídios,g,"8,83","8,83",BRC0078E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0078E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0078E,Nome não encontrado
Cinzas,g,"1,63","1,63",BRC0078E,Nome não encontrado
Colesterol,mg,114,114,BRC0078E,Nome não encontrado
Ácidos graxos saturados,g,"2,60","2,60",BRC0078E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,51","2,51",BRC0078E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,67","1,67",BRC0078E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0078E,Nome não encontrado
Cálcio,mg,"24,3","24,3",BRC0078E,Nome não encontrado
Ferro,mg,"1,11","1,11",BRC0078E,Nome não encontrado
Sódio,mg,"55,7","55,7",BRC0078E,Nome não encontrado
Magnésio,mg,"25,9","25,9",BRC0078E,Nome não encontrado
Fósforo,mg,191,191,BRC0078E,Nome não encontrado
Potássio,mg,359,359,BRC0078E,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0078E,Nome não encontrado
Zinco,mg,"0,69","0,69",BRC0078E,Nome não encontrado
Cobre,mg,"0,17","0,17",BRC0078E,Nome não encontrado
Selênio,mcg,,,BRC0078E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0078E,Nome não encontrado
Vitamina A (RAE),mcg,"76,3","76,3",BRC0078E,Nome não encontrado
Vitamina D,mcg,,,BRC0078E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0078E,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0078E,Nome não encontrado
Riboflavina,mg,"0,08","0,08",BRC0078E,Nome não encontrado
Niacina,mg,"4,95","4,95",BRC0078E,Nome não encontrado
Vitamina B6,mg,"0,39","0,39",BRC0078E,Nome não encontrado
Vitamina B12,mcg,"0,20","0,20",BRC0078E,Nome não encontrado
Vitamina C,mg,"0,94","0,94",BRC0078E,Nome não encontrado
Equivalente de folato,mcg,"7,85","7,85",BRC0078E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0078E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0078E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0078E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0078E,Nome não encontrado
Proteína animal,g,"21,5","21,5",BRC0078E,Nome não encontrado
