componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,923,1107,BRC0229F,Nome não encontrado
Energia,kcal,220,263,BRC0229F,Nome não encontrado
Umidade,g,"54,9","65,9",BRC0229F,Nome não encontrado
Carboidrato total,g,"7,51","9,02",BRC0229F,Nome não encontrado
Carboidrato disponível,g,"7,51","9,02",BRC0229F,Nome não encontrado
Proteína,g,"28,5","34,2",BRC0229F,Nome não encontrado
Lipídios,g,"8,42","10,1",BRC0229F,Nome não encontrado
Fibra alimentar,g,,,BRC0229F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0229F,Nome não encontrado
Cinzas,g,"1,35","1,62",BRC0229F,Nome não encontrado
Colesterol,mg,"84,3",101,BRC0229F,Nome não encontrado
Ácidos graxos saturados,g,"1,60","1,92",BRC0229F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,40","2,88",BRC0229F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,30","3,96",BRC0229F,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,05",BRC0229F,Nome não encontrado
Cálcio,mg,"8,91","10,7",BRC0229F,Nome não encontrado
Ferro,mg,"1,08","1,29",BRC0229F,Nome não encontrado
Sódio,mg,122,146,BRC0229F,Nome não encontrado
Magnésio,mg,"34,8","41,8",BRC0229F,Nome não encontrado
Fósforo,mg,249,299,BRC0229F,Nome não encontrado
Potássio,mg,407,489,BRC0229F,Nome não encontrado
Manganês,mg,"0,06","0,07",BRC0229F,Nome não encontrado
Zinco,mg,"0,84","1,01",BRC0229F,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0229F,Nome não encontrado
Selênio,mcg,,,BRC0229F,Nome não encontrado
Vitamina A (RE),mcg,"6,61","7,93",BRC0229F,Nome não encontrado
Vitamina A (RAE),mcg,"6,61","7,93",BRC0229F,Nome não encontrado
Vitamina D,mcg,-,-,BRC0229F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,50",BRC0229F,Nome não encontrado
Tiamina,mg,"0,05","0,06",BRC0229F,Nome não encontrado
Riboflavina,mg,"0,04","0,05",BRC0229F,Nome não encontrado
Niacina,mg,"11,1","13,3",BRC0229F,Nome não encontrado
Vitamina B6,mg,"0,11","0,13",BRC0229F,Nome não encontrado
Vitamina B12,mcg,"0,42","0,50",BRC0229F,Nome não encontrado
Vitamina C,mg,,,BRC0229F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0229F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0229F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0229F,Nome não encontrado
Gordura de adição,g,-,-,BRC0229F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0229F,Nome não encontrado
Proteína animal,g,-,-,BRC0229F,Nome não encontrado
