componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,1308,523,BRC0916A,Nome não encontrado
Energia,kcal,313,125,BRC0916A,Nome não encontrado
Umidade,g,"38,7","15,5",BRC0916A,Nome não encontrado
Carboidrato total,g,"39,1","15,6",BRC0916A,Nome não encontrado
Carboidrato disponível,g,"37,7","15,1",BRC0916A,Nome não encontrado
Proteína,g,"4,89","1,95",BRC0916A,Nome não encontrado
Lipídios,g,"15,6","6,22",BRC0916A,Nome não encontrado
Fibra alimentar,g,"1,40","0,56",BRC0916A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0916A,Nome não encontrado
Cinzas,g,"1,83","0,73",BRC0916A,Nome não encontrado
Colesterol,mg,"96,0","38,4",BRC0916A,Nome não encontrado
Ácidos graxos saturados,g,"8,78","3,51",BRC0916A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,23","1,69",BRC0916A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,59","0,24",BRC0916A,Nome não encontrado
Ácidos graxos trans,g,"0,45","0,18",BRC0916A,Nome não encontrado
Cálcio,mg,160,"64,0",BRC0916A,Nome não encontrado
Ferro,mg,"1,86","0,74",BRC0916A,Nome não encontrado
Sódio,mg,306,122,BRC0916A,Nome não encontrado
Magnésio,mg,"15,9","6,36",BRC0916A,Nome não encontrado
Fósforo,mg,257,103,BRC0916A,Nome não encontrado
Potássio,mg,375,150,BRC0916A,Nome não encontrado
Manganês,mg,"0,36","0,14",BRC0916A,Nome não encontrado
Zinco,mg,"0,56","0,22",BRC0916A,Nome não encontrado
Cobre,mg,"0,08","0,03",BRC0916A,Nome não encontrado
Selênio,mcg,"5,35","2,14",BRC0916A,Nome não encontrado
Vitamina A (RE),mcg,186,"74,5",BRC0916A,Nome não encontrado
Vitamina A (RAE),mcg,184,"73,6",BRC0916A,Nome não encontrado
Vitamina D,mcg,"0,30","0,12",BRC0916A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,23",BRC0916A,Nome não encontrado
Tiamina,mg,"0,09","0,04",BRC0916A,Nome não encontrado
Riboflavina,mg,"0,10","0,04",BRC0916A,Nome não encontrado
Niacina,mg,"0,52","0,21",BRC0916A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0916A,Nome não encontrado
Vitamina B12,mcg,"0,26","0,10",BRC0916A,Nome não encontrado
Vitamina C,mg,"0,11","0,04",BRC0916A,Nome não encontrado
Equivalente de folato,mcg,"64,8","25,9",BRC0916A,Nome não encontrado
Sal de adição,g,,,BRC0916A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0916A,Nome não encontrado
Gordura de adição,g,-,-,BRC0916A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0916A,Nome não encontrado
Proteína animal,g,-,-,BRC0916A,Nome não encontrado
