componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,368,368,BRC0173E,Nome não encontrado
Energia,kcal,87,87,BRC0173E,Nome não encontrado
Umidade,g,"77,5","77,5",BRC0173E,Nome não encontrado
Carboidrato total,g,"0,89","0,89",BRC0173E,Nome não encontrado
Carboidrato disponível,g,"0,89","0,89",BRC0173E,Nome não encontrado
Proteína,g,"18,7","18,7",BRC0173E,Nome não encontrado
Lipídios,g,"1,38","1,38",BRC0173E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0173E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0173E,Nome não encontrado
Cinzas,g,"2,43","2,43",BRC0173E,Nome não encontrado
Colesterol,mg,100,100,BRC0173E,Nome não encontrado
Ácidos graxos saturados,g,"0,36","0,36",BRC0173E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,24","0,24",BRC0173E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,48","0,48",BRC0173E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0173E,Nome não encontrado
Cálcio,mg,399,399,BRC0173E,Nome não encontrado
Ferro,mg,"0,53","0,53",BRC0173E,Nome não encontrado
Sódio,mg,123,123,BRC0173E,Nome não encontrado
Magnésio,mg,"34,6","34,6",BRC0173E,Nome não encontrado
Fósforo,mg,334,334,BRC0173E,Nome não encontrado
Potássio,mg,274,274,BRC0173E,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0173E,Nome não encontrado
Zinco,mg,"0,67","0,67",BRC0173E,Nome não encontrado
Cobre,mg,"0,11","0,11",BRC0173E,Nome não encontrado
Selênio,mcg,"34,2","34,2",BRC0173E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0173E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0173E,Nome não encontrado
Vitamina D,mcg,"1,33","1,33",BRC0173E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,32",BRC0173E,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0173E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0173E,Nome não encontrado
Niacina,mg,"5,57","5,57",BRC0173E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0173E,Nome não encontrado
Vitamina B12,mcg,"2,18","2,18",BRC0173E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0173E,Nome não encontrado
Equivalente de folato,mcg,"10,8","10,8",BRC0173E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0173E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0173E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0173E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0173E,Nome não encontrado
Proteína animal,g,"18,7","18,7",BRC0173E,Nome não encontrado
