componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1245,1120,BRC0425A,Nome não encontrado
Energia,kcal,297,267,BRC0425A,Nome não encontrado
Umidade,g,"38,8","34,9",BRC0425A,Nome não encontrado
Carboidrato total,g,"33,0","29,7",BRC0425A,Nome não encontrado
Carboidrato disponível,g,"31,6","28,5",BRC0425A,Nome não encontrado
Proteína,g,"12,2","11,0",BRC0425A,Nome não encontrado
Lipídios,g,"13,2","11,9",BRC0425A,Nome não encontrado
Fibra alimentar,g,"1,39","1,25",BRC0425A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0425A,Nome não encontrado
Cinzas,g,"2,80","2,52",BRC0425A,Nome não encontrado
Colesterol,mg,"37,1","33,4",BRC0425A,Nome não encontrado
Ácidos graxos saturados,g,"4,38","3,94",BRC0425A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,87","3,48",BRC0425A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,72","1,55",BRC0425A,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,16",BRC0425A,Nome não encontrado
Cálcio,mg,138,124,BRC0425A,Nome não encontrado
Ferro,mg,"2,46","2,22",BRC0425A,Nome não encontrado
Sódio,mg,786,708,BRC0425A,Nome não encontrado
Magnésio,mg,"22,3","20,1",BRC0425A,Nome não encontrado
Fósforo,mg,177,160,BRC0425A,Nome não encontrado
Potássio,mg,211,189,BRC0425A,Nome não encontrado
Manganês,mg,"0,20","0,18",BRC0425A,Nome não encontrado
Zinco,mg,"1,38","1,24",BRC0425A,Nome não encontrado
Cobre,mg,"0,10","0,09",BRC0425A,Nome não encontrado
Selênio,mcg,"11,7","10,5",BRC0425A,Nome não encontrado
Vitamina A (RE),mcg,"43,0","38,7",BRC0425A,Nome não encontrado
Vitamina A (RAE),mcg,"36,0","32,4",BRC0425A,Nome não encontrado
Vitamina D,mcg,"0,10","0,09",BRC0425A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,63","0,56",BRC0425A,Nome não encontrado
Tiamina,mg,"0,26","0,23",BRC0425A,Nome não encontrado
Riboflavina,mg,"0,08","0,07",BRC0425A,Nome não encontrado
Niacina,mg,"1,29","1,16",BRC0425A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0425A,Nome não encontrado
Vitamina B12,mcg,"0,63","0,57",BRC0425A,Nome não encontrado
Vitamina C,mg,"2,30","2,07",BRC0425A,Nome não encontrado
Equivalente de folato,mcg,"81,1","73,0",BRC0425A,Nome não encontrado
Sal de adição,g,,,BRC0425A,Nome não encontrado
Açúcar de adição,g,,,BRC0425A,Nome não encontrado
Gordura de adição,g,-,-,BRC0425A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0425A,Nome não encontrado
Proteína animal,g,-,-,BRC0425A,Nome não encontrado
