componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,973,1069,BRC0964F,Nome não encontrado
Energia,kcal,232,255,BRC0964F,Nome não encontrado
Umidade,g,"54,4","59,8",BRC0964F,Nome não encontrado
Carboidrato total,g,"0,89","0,98",BRC0964F,Nome não encontrado
Carboidrato disponível,g,"0,89","0,98",BRC0964F,Nome não encontrado
Proteína,g,"31,8","34,9",BRC0964F,Nome não encontrado
Lipídios,g,"11,3","12,4",BRC0964F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0964F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0964F,Nome não encontrado
Cinzas,g,"1,67","1,84",BRC0964F,Nome não encontrado
Colesterol,mg,"99,3",109,BRC0964F,Nome não encontrado
Ácidos graxos saturados,g,"4,48","4,93",BRC0964F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,18","5,69",BRC0964F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,33",BRC0964F,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,14",BRC0964F,Nome não encontrado
Cálcio,mg,"4,52","4,97",BRC0964F,Nome não encontrado
Ferro,mg,"3,54","3,89",BRC0964F,Nome não encontrado
Sódio,mg,240,264,BRC0964F,Nome não encontrado
Magnésio,mg,"25,3","27,8",BRC0964F,Nome não encontrado
Fósforo,mg,280,308,BRC0964F,Nome não encontrado
Potássio,mg,374,412,BRC0964F,Nome não encontrado
Manganês,mg,374,412,BRC0964F,Nome não encontrado
Zinco,mg,"6,67","7,34",BRC0964F,Nome não encontrado
Cobre,mg,"0,17","0,19",BRC0964F,Nome não encontrado
Selênio,mcg,,,BRC0964F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0964F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0964F,Nome não encontrado
Vitamina D,mcg,"0,30","0,33",BRC0964F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,85","0,93",BRC0964F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0964F,Nome não encontrado
Riboflavina,mg,"0,08","0,09",BRC0964F,Nome não encontrado
Niacina,mg,"1,82","2,00",BRC0964F,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0964F,Nome não encontrado
Vitamina B12,mcg,"2,61","2,87",BRC0964F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0964F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0964F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0964F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0964F,Nome não encontrado
Gordura de adição,g,-,-,BRC0964F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0964F,Nome não encontrado
Proteína animal,g,-,-,BRC0964F,Nome não encontrado
