componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,991,793,BRC0104C,Nome não encontrado
Energia,kcal,236,188,BRC0104C,Nome não encontrado
Umidade,g,"49,2","39,4",BRC0104C,Nome não encontrado
Carboidrato total,g,"40,1","32,0",BRC0104C,Nome não encontrado
Carboidrato disponível,g,"38,2","30,6",BRC0104C,Nome não encontrado
Proteína,g,"1,74","1,39",BRC0104C,Nome não encontrado
Lipídios,g,"8,03","6,42",BRC0104C,Nome não encontrado
Fibra alimentar,g,"1,82","1,45",BRC0104C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0104C,Nome não encontrado
Cinzas,g,"0,94","0,75",BRC0104C,Nome não encontrado
Colesterol,mg,"19,3","15,4",BRC0104C,Nome não encontrado
Ácidos graxos saturados,g,"4,73","3,78",BRC0104C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,97","1,58",BRC0104C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14","0,11",BRC0104C,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,20",BRC0104C,Nome não encontrado
Cálcio,mg,"4,03","3,22",BRC0104C,Nome não encontrado
Ferro,mg,"0,35","0,28",BRC0104C,Nome não encontrado
Sódio,mg,"0,35","0,28",BRC0104C,Nome não encontrado
Magnésio,mg,"35,3","28,3",BRC0104C,Nome não encontrado
Fósforo,mg,"31,0","24,8",BRC0104C,Nome não encontrado
Potássio,mg,351,281,BRC0104C,Nome não encontrado
Manganês,mg,"1,00","0,80",BRC0104C,Nome não encontrado
Zinco,mg,"0,19","0,15",BRC0104C,Nome não encontrado
Cobre,mg,"0,06","0,05",BRC0104C,Nome não encontrado
Selênio,mcg,"0,13","0,10",BRC0104C,Nome não encontrado
Vitamina A (RE),mcg,293,234,BRC0104C,Nome não encontrado
Vitamina A (RAE),mcg,185,148,BRC0104C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0104C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,10",BRC0104C,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0104C,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0104C,Nome não encontrado
Niacina,mg,traços,traços,BRC0104C,Nome não encontrado
Vitamina B6,mg,"0,15","0,12",BRC0104C,Nome não encontrado
Vitamina B12,mcg,"0,02","0,01",BRC0104C,Nome não encontrado
Vitamina C,mg,"13,1","10,5",BRC0104C,Nome não encontrado
Equivalente de folato,mcg,"0,28","0,23",BRC0104C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0104C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0104C,Nome não encontrado
Gordura de adição,g,-,-,BRC0104C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0104C,Nome não encontrado
Proteína animal,g,-,-,BRC0104C,Nome não encontrado
