componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,587,469,BRC0270E,Nome não encontrado
Energia,kcal,141,112,BRC0270E,Nome não encontrado
Umidade,g,"72,6","58,1",BRC0270E,Nome não encontrado
Carboidrato total,g,"5,85","4,68",BRC0270E,Nome não encontrado
Carboidrato disponível,g,"5,11","4,09",BRC0270E,Nome não encontrado
Proteína,g,"11,4","9,11",BRC0270E,Nome não encontrado
Lipídios,g,"8,11","6,49",BRC0270E,Nome não encontrado
Fibra alimentar,g,"0,74","0,59",BRC0270E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0270E,Nome não encontrado
Cinzas,g,"2,10","1,68",BRC0270E,Nome não encontrado
Colesterol,mg,"13,0","10,4",BRC0270E,Nome não encontrado
Ácidos graxos saturados,g,"4,09","3,27",BRC0270E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,89","1,51",BRC0270E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,39","1,11",BRC0270E,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,06",BRC0270E,Nome não encontrado
Cálcio,mg,"68,4","54,7",BRC0270E,Nome não encontrado
Ferro,mg,"23,7","19,0",BRC0270E,Nome não encontrado
Sódio,mg,414,331,BRC0270E,Nome não encontrado
Magnésio,mg,"19,4","15,5",BRC0270E,Nome não encontrado
Fósforo,mg,137,109,BRC0270E,Nome não encontrado
Potássio,mg,155,124,BRC0270E,Nome não encontrado
Manganês,mg,"1,41","1,13",BRC0270E,Nome não encontrado
Zinco,mg,"2,03","1,63",BRC0270E,Nome não encontrado
Cobre,mg,"1,65","1,32",BRC0270E,Nome não encontrado
Selênio,mcg,"2,25","1,80",BRC0270E,Nome não encontrado
Vitamina A (RE),mcg,209,167,BRC0270E,Nome não encontrado
Vitamina A (RAE),mcg,127,102,BRC0270E,Nome não encontrado
Vitamina D,mcg,"0,04","0,03",BRC0270E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,49",BRC0270E,Nome não encontrado
Tiamina,mg,"0,11","0,09",BRC0270E,Nome não encontrado
Riboflavina,mg,"0,14","0,11",BRC0270E,Nome não encontrado
Niacina,mg,"1,02","0,82",BRC0270E,Nome não encontrado
Vitamina B6,mg,"0,07","0,05",BRC0270E,Nome não encontrado
Vitamina B12,mcg,"6,64","5,31",BRC0270E,Nome não encontrado
Vitamina C,mg,"7,77","6,22",BRC0270E,Nome não encontrado
Equivalente de folato,mcg,"33,7","26,9",BRC0270E,Nome não encontrado
Sal de adição,g,"0,45","0,36",BRC0270E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0270E,Nome não encontrado
Gordura de adição,g,-,-,BRC0270E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0270E,Nome não encontrado
Proteína animal,g,-,-,BRC0270E,Nome não encontrado
