componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,842,841,BRC0613F,Nome não encontrado
Energia,kcal,201,201,BRC0613F,Nome não encontrado
Umidade,g,"58,9","58,9",BRC0613F,Nome não encontrado
Carboidrato total,g,"1,34","1,34",BRC0613F,Nome não encontrado
Carboidrato disponível,g,"0,83","0,83",BRC0613F,Nome não encontrado
Proteína,g,"25,9","25,9",BRC0613F,Nome não encontrado
Lipídios,g,"10,4","10,4",BRC0613F,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0613F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0613F,Nome não encontrado
Cinzas,g,"1,32","1,32",BRC0613F,Nome não encontrado
Colesterol,mg,"73,8","73,8",BRC0613F,Nome não encontrado
Ácidos graxos saturados,g,"4,24","4,24",BRC0613F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,16","4,16",BRC0613F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,86","0,86",BRC0613F,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,18",BRC0613F,Nome não encontrado
Cálcio,mg,"5,93","5,93",BRC0613F,Nome não encontrado
Ferro,mg,"2,63","2,63",BRC0613F,Nome não encontrado
Sódio,mg,122,122,BRC0613F,Nome não encontrado
Magnésio,mg,"24,0","24,0",BRC0613F,Nome não encontrado
Fósforo,mg,230,230,BRC0613F,Nome não encontrado
Potássio,mg,369,369,BRC0613F,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0613F,Nome não encontrado
Zinco,mg,"3,91","3,91",BRC0613F,Nome não encontrado
Cobre,mg,"0,11","0,11",BRC0613F,Nome não encontrado
Selênio,mcg,"4,59","4,59",BRC0613F,Nome não encontrado
Vitamina A (RE),mcg,"27,3","27,3",BRC0613F,Nome não encontrado
Vitamina A (RAE),mcg,"13,7","13,7",BRC0613F,Nome não encontrado
Vitamina D,mcg,"0,12","0,12",BRC0613F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,62",BRC0613F,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0613F,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0613F,Nome não encontrado
Niacina,mg,"3,73","3,73",BRC0613F,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0613F,Nome não encontrado
Vitamina B12,mcg,"2,50","2,50",BRC0613F,Nome não encontrado
Vitamina C,mg,"4,07","4,07",BRC0613F,Nome não encontrado
Equivalente de folato,mcg,"14,7","14,7",BRC0613F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0613F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0613F,Nome não encontrado
Gordura de adição,g,-,-,BRC0613F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0613F,Nome não encontrado
Proteína animal,g,-,-,BRC0613F,Nome não encontrado
