componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,1618,647,BRC0107K,Nome não encontrado
Energia,kcal,388,155,BRC0107K,Nome não encontrado
Umidade,g,"29,8","11,9",BRC0107K,Nome não encontrado
Carboidrato total,g,"38,9","15,6",BRC0107K,Nome não encontrado
Carboidrato disponível,g,"35,4","14,1",BRC0107K,Nome não encontrado
Proteína,g,"6,76","2,70",BRC0107K,Nome não encontrado
Lipídios,g,"23,6","9,45",BRC0107K,Nome não encontrado
Fibra alimentar,g,"3,51","1,40",BRC0107K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0107K,Nome não encontrado
Cinzas,g,"0,89","0,35",BRC0107K,Nome não encontrado
Colesterol,mg,"2,84","1,14",BRC0107K,Nome não encontrado
Ácidos graxos saturados,g,"2,54","1,02",BRC0107K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"13,7","5,49",BRC0107K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,74","2,70",BRC0107K,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,01",BRC0107K,Nome não encontrado
Cálcio,mg,"57,0","22,8",BRC0107K,Nome não encontrado
Ferro,mg,"2,75","1,10",BRC0107K,Nome não encontrado
Sódio,mg,"17,0","6,82",BRC0107K,Nome não encontrado
Magnésio,mg,"53,1","21,2",BRC0107K,Nome não encontrado
Fósforo,mg,143,"57,5",BRC0107K,Nome não encontrado
Potássio,mg,232,"92,9",BRC0107K,Nome não encontrado
Manganês,mg,"1,52","0,61",BRC0107K,Nome não encontrado
Zinco,mg,"1,94","0,78",BRC0107K,Nome não encontrado
Cobre,mg,"0,40","0,16",BRC0107K,Nome não encontrado
Selênio,mcg,"4,00","1,60",BRC0107K,Nome não encontrado
Vitamina A (RE),mcg,"11,5","4,60",BRC0107K,Nome não encontrado
Vitamina A (RAE),mcg,"11,3","4,50",BRC0107K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0107K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,20",BRC0107K,Nome não encontrado
Tiamina,mg,"0,21","0,08",BRC0107K,Nome não encontrado
Riboflavina,mg,"0,09","0,04",BRC0107K,Nome não encontrado
Niacina,mg,"0,91","0,37",BRC0107K,Nome não encontrado
Vitamina B6,mg,"0,06","0,02",BRC0107K,Nome não encontrado
Vitamina B12,mcg,"0,08","0,03",BRC0107K,Nome não encontrado
Vitamina C,mg,"4,01","1,60",BRC0107K,Nome não encontrado
Equivalente de folato,mcg,"12,8","5,11",BRC0107K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0107K,Nome não encontrado
Açúcar de adição,g,"11,5","4,60",BRC0107K,Nome não encontrado
Gordura de adição,g,-,-,BRC0107K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0107K,Nome não encontrado
Proteína animal,g,-,-,BRC0107K,Nome não encontrado
