componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,587,469,BRC0271E,Nome não encontrado
Energia,kcal,141,112,BRC0271E,Nome não encontrado
Umidade,g,"73,0","58,4",BRC0271E,Nome não encontrado
Carboidrato total,g,"5,86","4,69",BRC0271E,Nome não encontrado
Carboidrato disponível,g,"5,11","4,09",BRC0271E,Nome não encontrado
Proteína,g,"11,4","9,11",BRC0271E,Nome não encontrado
Lipídios,g,"8,11","6,49",BRC0271E,Nome não encontrado
Fibra alimentar,g,"0,75","0,60",BRC0271E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0271E,Nome não encontrado
Cinzas,g,"1,65","1,32",BRC0271E,Nome não encontrado
Colesterol,mg,"13,0","10,4",BRC0271E,Nome não encontrado
Ácidos graxos saturados,g,"4,09","3,27",BRC0271E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,89","1,51",BRC0271E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,39","1,11",BRC0271E,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,06",BRC0271E,Nome não encontrado
Cálcio,mg,"68,7","55,0",BRC0271E,Nome não encontrado
Ferro,mg,"23,7","19,0",BRC0271E,Nome não encontrado
Sódio,mg,234,187,BRC0271E,Nome não encontrado
Magnésio,mg,"19,5","15,6",BRC0271E,Nome não encontrado
Fósforo,mg,137,109,BRC0271E,Nome não encontrado
Potássio,mg,156,125,BRC0271E,Nome não encontrado
Manganês,mg,"1,41","1,13",BRC0271E,Nome não encontrado
Zinco,mg,"2,03","1,63",BRC0271E,Nome não encontrado
Cobre,mg,"1,65","1,32",BRC0271E,Nome não encontrado
Selênio,mcg,"2,25","1,80",BRC0271E,Nome não encontrado
Vitamina A (RE),mcg,209,167,BRC0271E,Nome não encontrado
Vitamina A (RAE),mcg,128,102,BRC0271E,Nome não encontrado
Vitamina D,mcg,"0,04","0,03",BRC0271E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,50",BRC0271E,Nome não encontrado
Tiamina,mg,"0,11","0,09",BRC0271E,Nome não encontrado
Riboflavina,mg,"0,14","0,11",BRC0271E,Nome não encontrado
Niacina,mg,"1,02","0,82",BRC0271E,Nome não encontrado
Vitamina B6,mg,"0,07","0,06",BRC0271E,Nome não encontrado
Vitamina B12,mcg,"6,64","5,31",BRC0271E,Nome não encontrado
Vitamina C,mg,"7,85","6,28",BRC0271E,Nome não encontrado
Equivalente de folato,mcg,"33,8","27,0",BRC0271E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0271E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0271E,Nome não encontrado
Gordura de adição,g,-,-,BRC0271E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0271E,Nome não encontrado
Proteína animal,g,-,-,BRC0271E,Nome não encontrado
