componente,unidade,Valor por 100g,Colher sopa rasa (15 g),codigo_alimento,nome_alimento
Energia,kJ,1877,281,BRC0043R,Nome não encontrado
Energia,kcal,445,66,BRC0043R,Nome não encontrado
Umidade,g,"2,60","0,39",BRC0043R,Nome não encontrado
Carboidrato total,g,"75,7","11,4",BRC0043R,Nome não encontrado
Carboidrato disponível,g,"74,5","11,2",BRC0043R,Nome não encontrado
Proteína,g,"9,00","1,35",BRC0043R,Nome não encontrado
Lipídios,g,"12,1","1,82",BRC0043R,Nome não encontrado
Fibra alimentar,g,"1,20","0,18",BRC0043R,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0043R,Nome não encontrado
Cinzas,g,"0,60","0,09",BRC0043R,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0043R,Nome não encontrado
Ácidos graxos saturados,g,"1,73","0,26",BRC0043R,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,84","0,73",BRC0043R,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,32","0,65",BRC0043R,Nome não encontrado
Ácidos graxos trans,g,,,BRC0043R,Nome não encontrado
Cálcio,mg,"1,96","0,29",BRC0043R,Nome não encontrado
Ferro,mg,"0,08","0,01",BRC0043R,Nome não encontrado
Sódio,mg,1306,195,BRC0043R,Nome não encontrado
Magnésio,mg,"0,00","0,00",BRC0043R,Nome não encontrado
Fósforo,mg,737,110,BRC0043R,Nome não encontrado
Potássio,mg,"7,85","1,18",BRC0043R,Nome não encontrado
Manganês,mg,"0,11","0,02",BRC0043R,Nome não encontrado
Zinco,mg,"0,05","0,01",BRC0043R,Nome não encontrado
Cobre,mg,"0,18","0,03",BRC0043R,Nome não encontrado
Selênio,mcg,,,BRC0043R,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0043R,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0043R,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0043R,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0043R,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0043R,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0043R,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0043R,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0043R,Nome não encontrado
Vitamina B12,mcg,"0,01","0,00",BRC0043R,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0043R,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0043R,Nome não encontrado
Sal de adição,g,,,BRC0043R,Nome não encontrado
Açúcar de adição,g,,,BRC0043R,Nome não encontrado
Gordura de adição,g,,,BRC0043R,Nome não encontrado
Proteína vegetal,g,,,BRC0043R,Nome não encontrado
Proteína animal,g,,,BRC0043R,Nome não encontrado
