componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,853,BRC1150A,Nome não encontrado
Energia,kcal,204,BRC1150A,Nome não encontrado
Umidade,g,"61,0",BRC1150A,Nome não encontrado
Carboidrato total,g,"9,93",BRC1150A,Nome não encontrado
Carboidrato disponível,g,"9,33",BRC1150A,Nome não encontrado
Proteína,g,"17,3",BRC1150A,Nome não encontrado
Lipídios,g,"10,3",BRC1150A,Nome não encontrado
Fibra alimentar,g,"0,60",BRC1150A,Nome não encontrado
Álcool,g,"0,00",BRC1150A,Nome não encontrado
Cinzas,g,"1,42",BRC1150A,Nome não encontrado
Colesterol,mg,"54,2",BRC1150A,Nome não encontrado
Ácidos graxos saturados,g,"4,54",BRC1150A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,11",BRC1150A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,65",BRC1150A,Nome não encontrado
Ácidos graxos trans,g,"0,19",BRC1150A,Nome não encontrado
Cálcio,mg,"46,0",BRC1150A,Nome não encontrado
Ferro,mg,"1,59",BRC1150A,Nome não encontrado
Sódio,mg,258,BRC1150A,Nome não encontrado
Magnésio,mg,"23,0",BRC1150A,Nome não encontrado
Fósforo,mg,183,BRC1150A,Nome não encontrado
Potássio,mg,190,BRC1150A,Nome não encontrado
Manganês,mg,"0,34",BRC1150A,Nome não encontrado
Zinco,mg,"2,27",BRC1150A,Nome não encontrado
Cobre,mg,"0,13",BRC1150A,Nome não encontrado
Selênio,mcg,"5,16",BRC1150A,Nome não encontrado
Vitamina A (RE),mcg,"27,4",BRC1150A,Nome não encontrado
Vitamina A (RAE),mcg,"28,6",BRC1150A,Nome não encontrado
Vitamina D,mcg,"0,09",BRC1150A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38",BRC1150A,Nome não encontrado
Tiamina,mg,"0,02",BRC1150A,Nome não encontrado
Riboflavina,mg,"0,06",BRC1150A,Nome não encontrado
Niacina,mg,"2,02",BRC1150A,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1150A,Nome não encontrado
Vitamina B12,mcg,"0,69",BRC1150A,Nome não encontrado
Vitamina C,mg,"2,06",BRC1150A,Nome não encontrado
Equivalente de folato,mcg,"10,5",BRC1150A,Nome não encontrado
Sal de adição,g,"0,00",BRC1150A,Nome não encontrado
Açúcar de adição,g,,BRC1150A,Nome não encontrado
Gordura de adição,g,-,BRC1150A,Nome não encontrado
Proteína vegetal,g,-,BRC1150A,Nome não encontrado
Proteína animal,g,-,BRC1150A,Nome não encontrado
