componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,81,72,BRC0373B,Nome não encontrado
Energia,kcal,19,17,BRC0373B,Nome não encontrado
Umidade,g,"94,0","84,6",BRC0373B,Nome não encontrado
Carboidrato total,g,"4,54","4,09",BRC0373B,Nome não encontrado
Carboidrato disponível,g,"2,41","2,17",BRC0373B,Nome não encontrado
Proteína,g,"0,95","0,86",BRC0373B,Nome não encontrado
Lipídios,g,"0,18","0,16",BRC0373B,Nome não encontrado
Fibra alimentar,g,"2,13","1,92",BRC0373B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0373B,Nome não encontrado
Cinzas,g,"0,34","0,31",BRC0373B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0373B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,02",BRC0373B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0373B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08","0,07",BRC0373B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0373B,Nome não encontrado
Cálcio,mg,"17,1","15,4",BRC0373B,Nome não encontrado
Ferro,mg,"0,17","0,15",BRC0373B,Nome não encontrado
Sódio,mg,"3,06","2,75",BRC0373B,Nome não encontrado
Magnésio,mg,"8,06","7,26",BRC0373B,Nome não encontrado
Fósforo,mg,"18,6","16,8",BRC0373B,Nome não encontrado
Potássio,mg,159,143,BRC0373B,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0373B,Nome não encontrado
Zinco,mg,"0,18","0,16",BRC0373B,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0373B,Nome não encontrado
Selênio,mcg,"0,25","0,23",BRC0373B,Nome não encontrado
Vitamina A (RE),mcg,331,298,BRC0373B,Nome não encontrado
Vitamina A (RAE),mcg,167,150,BRC0373B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0373B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,60","0,54",BRC0373B,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0373B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0373B,Nome não encontrado
Niacina,mg,"0,87","0,79",BRC0373B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0373B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0373B,Nome não encontrado
Vitamina C,mg,"6,66","5,99",BRC0373B,Nome não encontrado
Equivalente de folato,mcg,"15,8","14,2",BRC0373B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0373B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0373B,Nome não encontrado
Gordura de adição,g,-,-,BRC0373B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0373B,Nome não encontrado
Proteína animal,g,-,-,BRC0373B,Nome não encontrado
