componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,1542,1233,BRC0156F,Nome não encontrado
Energia,kcal,373,298,BRC0156F,Nome não encontrado
Umidade,g,"43,8","35,0",BRC0156F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0156F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0156F,Nome não encontrado
Proteína,g,"15,6","12,5",BRC0156F,Nome não encontrado
Lipídios,g,"34,5","27,6",BRC0156F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0156F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0156F,Nome não encontrado
Cinzas,g,"3,50","2,80",BRC0156F,Nome não encontrado
Colesterol,mg,"89,1","71,3",BRC0156F,Nome não encontrado
Ácidos graxos saturados,g,"11,6","9,28",BRC0156F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"16,7","13,4",BRC0156F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,30","3,44",BRC0156F,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,06",BRC0156F,Nome não encontrado
Cálcio,mg,"21,6","17,3",BRC0156F,Nome não encontrado
Ferro,mg,"0,62","0,50",BRC0156F,Nome não encontrado
Sódio,mg,1157,926,BRC0156F,Nome não encontrado
Magnésio,mg,"3,60","2,88",BRC0156F,Nome não encontrado
Fósforo,mg,"42,4","33,9",BRC0156F,Nome não encontrado
Potássio,mg,"23,8","19,0",BRC0156F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0156F,Nome não encontrado
Zinco,mg,"1,41","1,13",BRC0156F,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0156F,Nome não encontrado
Selênio,mcg,,,BRC0156F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0156F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0156F,Nome não encontrado
Vitamina D,mcg,,,BRC0156F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0156F,Nome não encontrado
Tiamina,mg,"0,20","0,16",BRC0156F,Nome não encontrado
Riboflavina,mg,"0,06","0,05",BRC0156F,Nome não encontrado
Niacina,mg,"1,43","1,15",BRC0156F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0156F,Nome não encontrado
Vitamina B12,mcg,"0,92","0,73",BRC0156F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0156F,Nome não encontrado
Equivalente de folato,mcg,"5,21","4,17",BRC0156F,Nome não encontrado
Sal de adição,g,,,BRC0156F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0156F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0156F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0156F,Nome não encontrado
Proteína animal,g,"15,6","12,5",BRC0156F,Nome não encontrado
