componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,607,485,BRC0850B,Nome não encontrado
Energia,kcal,145,116,BRC0850B,Nome não encontrado
Umidade,g,"71,9","57,5",BRC0850B,Nome não encontrado
Carboidrato total,g,"9,83","7,87",BRC0850B,Nome não encontrado
Carboidrato disponível,g,"8,79","7,03",BRC0850B,Nome não encontrado
Proteína,g,"9,17","7,33",BRC0850B,Nome não encontrado
Lipídios,g,"7,92","6,33",BRC0850B,Nome não encontrado
Fibra alimentar,g,"1,04","0,83",BRC0850B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0850B,Nome não encontrado
Cinzas,g,"1,20","0,96",BRC0850B,Nome não encontrado
Colesterol,mg,"33,0","26,4",BRC0850B,Nome não encontrado
Ácidos graxos saturados,g,"3,49","2,79",BRC0850B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,34","1,87",BRC0850B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,49","1,19",BRC0850B,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,14",BRC0850B,Nome não encontrado
Cálcio,mg,"65,7","52,6",BRC0850B,Nome não encontrado
Ferro,mg,"0,86","0,69",BRC0850B,Nome não encontrado
Sódio,mg,197,157,BRC0850B,Nome não encontrado
Magnésio,mg,"11,3","9,06",BRC0850B,Nome não encontrado
Fósforo,mg,113,"90,5",BRC0850B,Nome não encontrado
Potássio,mg,237,189,BRC0850B,Nome não encontrado
Manganês,mg,"0,08","0,06",BRC0850B,Nome não encontrado
Zinco,mg,"2,28","1,82",BRC0850B,Nome não encontrado
Cobre,mg,"0,08","0,06",BRC0850B,Nome não encontrado
Selênio,mcg,"1,57","1,25",BRC0850B,Nome não encontrado
Vitamina A (RE),mcg,"29,5","23,6",BRC0850B,Nome não encontrado
Vitamina A (RAE),mcg,"28,3","22,7",BRC0850B,Nome não encontrado
Vitamina D,mcg,"0,09","0,07",BRC0850B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,33",BRC0850B,Nome não encontrado
Tiamina,mg,"0,07","0,05",BRC0850B,Nome não encontrado
Riboflavina,mg,"0,10","0,08",BRC0850B,Nome não encontrado
Niacina,mg,"1,10","0,88",BRC0850B,Nome não encontrado
Vitamina B6,mg,"0,08","0,06",BRC0850B,Nome não encontrado
Vitamina B12,mcg,"0,93","0,74",BRC0850B,Nome não encontrado
Vitamina C,mg,"4,38","3,50",BRC0850B,Nome não encontrado
Equivalente de folato,mcg,"7,75","6,20",BRC0850B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0850B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0850B,Nome não encontrado
Gordura de adição,g,-,-,BRC0850B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0850B,Nome não encontrado
Proteína animal,g,-,-,BRC0850B,Nome não encontrado
