componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,990,792,BRC0471A,Nome não encontrado
Energia,kcal,234,187,BRC0471A,Nome não encontrado
Umidade,g,"42,4","33,9",BRC0471A,Nome não encontrado
Carboidrato total,g,"39,6","31,7",BRC0471A,Nome não encontrado
Carboidrato disponível,g,"38,0","30,4",BRC0471A,Nome não encontrado
Proteína,g,"13,5","10,8",BRC0471A,Nome não encontrado
Lipídios,g,"2,75","2,20",BRC0471A,Nome não encontrado
Fibra alimentar,g,"1,63","1,30",BRC0471A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0471A,Nome não encontrado
Cinzas,g,"1,71","1,37",BRC0471A,Nome não encontrado
Colesterol,mg,"25,1","20,1",BRC0471A,Nome não encontrado
Ácidos graxos saturados,g,"0,84","0,67",BRC0471A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,71","0,57",BRC0471A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,73","0,58",BRC0471A,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,13",BRC0471A,Nome não encontrado
Cálcio,mg,"10,9","8,76",BRC0471A,Nome não encontrado
Ferro,mg,"3,07","2,46",BRC0471A,Nome não encontrado
Sódio,mg,785,628,BRC0471A,Nome não encontrado
Magnésio,mg,"24,6","19,7",BRC0471A,Nome não encontrado
Fósforo,mg,210,168,BRC0471A,Nome não encontrado
Potássio,mg,213,170,BRC0471A,Nome não encontrado
Manganês,mg,"0,47","0,37",BRC0471A,Nome não encontrado
Zinco,mg,"1,09","0,87",BRC0471A,Nome não encontrado
Cobre,mg,"0,12","0,10",BRC0471A,Nome não encontrado
Selênio,mcg,"4,56","3,65",BRC0471A,Nome não encontrado
Vitamina A (RE),mcg,"1,28","1,02",BRC0471A,Nome não encontrado
Vitamina A (RAE),mcg,"1,28","1,02",BRC0471A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0471A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,12","0,09",BRC0471A,Nome não encontrado
Tiamina,mg,"0,27","0,22",BRC0471A,Nome não encontrado
Riboflavina,mg,"0,53","0,43",BRC0471A,Nome não encontrado
Niacina,mg,"1,54","1,23",BRC0471A,Nome não encontrado
Vitamina B6,mg,"0,40","0,32",BRC0471A,Nome não encontrado
Vitamina B12,mcg,"0,10","0,08",BRC0471A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0471A,Nome não encontrado
Equivalente de folato,mcg,"95,7","76,6",BRC0471A,Nome não encontrado
Sal de adição,g,,,BRC0471A,Nome não encontrado
Açúcar de adição,g,,,BRC0471A,Nome não encontrado
Gordura de adição,g,-,-,BRC0471A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0471A,Nome não encontrado
Proteína animal,g,-,-,BRC0471A,Nome não encontrado
