componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,2112,2111,BRC0924A,Nome não encontrado
Energia,kcal,505,504,BRC0924A,Nome não encontrado
Umidade,g,"1,91","1,91",BRC0924A,Nome não encontrado
Carboidrato total,g,"60,1","60,1",BRC0924A,Nome não encontrado
Carboidrato disponível,g,"57,4","57,4",BRC0924A,Nome não encontrado
Proteína,g,"11,0","11,0",BRC0924A,Nome não encontrado
Lipídios,g,"25,1","25,1",BRC0924A,Nome não encontrado
Fibra alimentar,g,"2,70","2,70",BRC0924A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0924A,Nome não encontrado
Cinzas,g,"1,93","1,93",BRC0924A,Nome não encontrado
Colesterol,mg,"95,6","95,6",BRC0924A,Nome não encontrado
Ácidos graxos saturados,g,"8,88","8,88",BRC0924A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,86","5,86",BRC0924A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"8,39","8,39",BRC0924A,Nome não encontrado
Ácidos graxos trans,g,"0,32","0,32",BRC0924A,Nome não encontrado
Cálcio,mg,"66,9","66,9",BRC0924A,Nome não encontrado
Ferro,mg,"3,86","3,86",BRC0924A,Nome não encontrado
Sódio,mg,314,314,BRC0924A,Nome não encontrado
Magnésio,mg,"55,6","55,6",BRC0924A,Nome não encontrado
Fósforo,mg,195,195,BRC0924A,Nome não encontrado
Potássio,mg,237,237,BRC0924A,Nome não encontrado
Manganês,mg,"0,98","0,98",BRC0924A,Nome não encontrado
Zinco,mg,"1,22","1,22",BRC0924A,Nome não encontrado
Cobre,mg,"0,26","0,26",BRC0924A,Nome não encontrado
Selênio,mcg,"8,33","8,33",BRC0924A,Nome não encontrado
Vitamina A (RE),mcg,104,104,BRC0924A,Nome não encontrado
Vitamina A (RAE),mcg,102,102,BRC0924A,Nome não encontrado
Vitamina D,mcg,"0,40","0,40",BRC0924A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,49",BRC0924A,Nome não encontrado
Tiamina,mg,"0,19","0,19",BRC0924A,Nome não encontrado
Riboflavina,mg,"0,13","0,13",BRC0924A,Nome não encontrado
Niacina,mg,"0,81","0,81",BRC0924A,Nome não encontrado
Vitamina B6,mg,"0,12","0,12",BRC0924A,Nome não encontrado
Vitamina B12,mcg,"0,29","0,29",BRC0924A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0924A,Nome não encontrado
Equivalente de folato,mcg,104,104,BRC0924A,Nome não encontrado
Sal de adição,g,"0,70","0,70",BRC0924A,Nome não encontrado
Açúcar de adição,g,,,BRC0924A,Nome não encontrado
Gordura de adição,g,-,-,BRC0924A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0924A,Nome não encontrado
Proteína animal,g,-,-,BRC0924A,Nome não encontrado
